"duplicate_id","author","year","journal","doi","title","abstract","label","source","pages","volume","number","isbn","record_ids"
"sr2_nk_245","Hoffman, Tove","2021","Viruses","10.3390/v13060993","Diagnostic Potential of a Luminex-Based Coronavirus Disease 2019 Suspension Immunoassay (COVID-19 SIA) for the Detection of Antibodies against SARS-CoV-2.","Due to the current, rapidly increasing Coronavirus disease 2019 (COVID-19) pandemic, efficient and highly specific diagnostic methods are needed. The receptor-binding part of the spike (S) protein, S1, has been suggested to be highly virus-specific; it does not cross-react with antibodies against other coronaviruses. Three recombinant partial S proteins of severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) expressed in mammalian or baculovirus-insect cells were evaluated as antigens in a Luminex-based suspension immunoassay (SIA). The best performing antigen (S1; amino acids 16-685) was selected and further evaluated by serum samples from 76 Swedish patients or convalescents with COVID-19 (previously PCR and/or serologically confirmed), 200 pre-COVID-19 individuals (180 blood donors and 20 infants), and 10 patients with acute Epstein-Barr virus infection. All 76 positive samples showed detectable antibodies to S1, while none of the 210 negative controls gave a false positive antibody reaction. We further compared the COVID-19 SIA with a commercially available enzyme immunoassay and a previously evaluated COVID-19 rapid antibody test. The results revealed an overall assay sensitivity of 100%, a specificity of 100% for both IgM and IgG, a quantitative ability at concentrations up to 25 BAU/mL, and a better performance as compared to the commercial assays, suggesting the COVID-19 SIA as a most valuable tool for efficient laboratory-based serology.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_245"
"sr2_nk_25","Coste, Alix T","2021","J Clin Virol","10.1016/j.jcv.2020.104690","Comparison of SARS-CoV-2 serological tests with different antigen targets.","BACKGROUND These last months, dozens of SARS-CoV-2 serological tests have become available with varying performances. A major effort was completed to compare 17 serological tests available in April 2020 in Switzerland. METHODS In a preliminary phase, we compared 17 IgG, IgM, IgA and pan Ig serological tests including ELISA, LFA, CLIA and ECLIA on a panel of 182 sera, comprising 113 sera from hospitalized patients with a positive RT-PCR, and 69 sampled before 1st November 2019, expected to give a positive and negative results, respectively. In a second phase, the five best performing and most available tests were further evaluated on a total of 582 sera (178 and 404 expected positive and negative, respectively), allowing the assessment of 20 possible cross-reactions with other viruses. RESULTS In the preliminary phase, among eight IgG/pan-Ig ELISA or CLIA/ECLIA tests, five had a sensitivity and specificity above 90 % and 98 % respectively, and on six IgM/IgA tests, only one was acceptable. Only one LFA test on three showed good performances for both IgG and IgM. For all the tests IgM and IgG aroused concomitantly. In the second phase, no test showed particular cross-reaction. We observed an important heterogeneity in the development of the antibody response. CONCLUSIONS The majority of the evaluated tests exhibited high performances of IgG/pan-Ig sensitivity and specificity to detect the serological response of moderately to critically ill hospitalized patients. The IgM and IgA tests showed mostly insufficient performances with no added value for the early diagnostic on the cohort tested in this study.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_25"
"sr2_nk_262","Pietschmann, Jan","2021","Front Microbiol","10.3389/fmicb.2021.643275","Development of Fast and Portable Frequency Magnetic Mixing-Based Serological SARS-CoV-2-Specific Antibody Detection Assay.","A novel severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) emerged in China in December 2019, causing an ongoing, rapidly spreading global pandemic. Worldwide, vaccination is now expected to provide containment of the novel virus, resulting in an antibody-mediated immunity. To verify this, serological antibody assays qualitatively as well as quantitatively depicting the amount of generated antibodies are of great importance. Currently available test methods are either laboratory based or do not have the ability to indicate an estimation about the immune response. To overcome this, a novel and rapid serological magnetic immunodetection (MID) point-of-care (PoC) assay was developed, with sensitivity and specificity comparable to laboratory-based DiaSorin Liaison SARS-CoV-2 S1/S2 IgG assay. To specifically enrich human antibodies against SARS-CoV-2 in immunofiltration columns (IFCs) from patient sera, a SARS-CoV-2 S1 antigen was transiently produced in plants, purified and immobilized on the IFC. Then, an IgG-specific secondary antibody could bind to the retained antibodies, which was finally labeled using superparamagnetic nanoparticles. Based on frequency magnetic mixing technology (FMMD), the magnetic particles enriched in IFC were detected using a portable FMMD device. The obtained measurement signal correlates with the amount of SARS-CoV-2-specific antibodies in the sera, which could be demonstrated by titer determination. In this study, a MID-based assay could be developed, giving qualitative as well as semiquantitative results of SARS-CoV-2-specific antibody levels in patient's sera within 21 min of assay time with a sensitivity of 97% and a specificity of 92%, based on the analysis of 170 sera from hospitalized patients that were tested using an Food and Drug Administration (FDA)-certified chemiluminescence assay.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_262"
"sr2_nk_266","Brosi, Larissa","2021","Chimia (Aarau)","10.2533/chimia.2021.446","Development of a Unique Rapid Test to Detect Anti-bodies Directed Against an Extended RBD of SARS-CoV-2 Spike Protein.","Serological testing for antibodies directed against SARS-CoV-2 in patients may serve as a diagnostic tool to verify a previous infection and as surrogate for an elicited humoral immune response, ideally conferring immunity after infection or vaccination. Here, we present the recombinant expression of an extended receptor binding domain (RBD) of the SARS-CoV-2 Spike protein used as capture antigen in a unique rapid immunoassay to detect the presence of RBD binding antibodies with high sensitivity and specificity. As currently available vaccines focus on the Spike RBD as target, the developed test can also be used to monitor a successful immune response after vaccination with an RBD based vaccine.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_266"
"sr2_nk_267","Hayer, Johannes","2021","Int J Infect Dis","10.1016/j.ijid.2021.05.029","Real-world clinical performance of commercial SARS-CoV-2 rapid antigen tests in suspected COVID-19: A systematic meta-analysis of available data as of November 20, 2020.","OBJECTIVES Rapid antigen tests, or RATs, are a type of lateral flow chromatographic immunoassay utilized to aid the diagnosis of SARS-CoV-2 infection. We performed a systematic meta-analysis to compare the real-world performance of commercially available RATs. METHODS We searched several databases and websites for manufacturer-independent prospective clinical performance studies comparing SARS-CoV-2 RATs and RT-PCR. Only studies on RATs that did not need a separate reader for result retrieval and that reported data on viral load, patients' symptom status, sample type, and PCR assay used were included. RESULTS 19 studies utilizing 11,109 samples with 2,509 RT-PCR-positives were included. RAT sensitivity varied between 28.9% (95% CI 16.4-44.3) and 98.3% (95% CI 91.1-99.7), likely dependent upon population characteristics, viral load, and symptom status. RAT specificity varied between 92.4% (95% CI 87.4-95.9) and 100% (95% CI 99.7-100) with one outlier. The RATs by Roche Diagnostics/SD Biosensor and Abbott had the highest pooled sensitivity (82.4% [95% CI 74.2-88.4] and 76.9% [95% CI 72.1-81.2], respectively). Sensitivity in high-viral-load samples (cycle threshold ≤25) showed heterogeneity among the different RATs. CONCLUSION The RATs offered by Roche Diagnostics/SD Biosensor and Abbott provide sufficient manufacturer-independent, real-world performance data to support their use to detect current SARS-CoV-2 infection, particularly in high-viral-load populations.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_267"
"sr2_nk_268","Abdullah, Murdani","2021","BMJ Open Gastroenterol","10.1136/bmjgast-2020-000590","The value of anal swab RT-PCR for COVID-19 diagnosis in adult Indonesian patients.","OBJECTIVE This study will test the performance of the anal swab PCR test when compared with the nasopharyngeal swab PCR test as a diagnostic tool for COVID-19. DESIGN An observational descriptive study which included hospitalised suspected, or probable cases of hopitalised COVID-19 patients, conducted in Dr. Cipto Mangunkusumo National Hospital, Ciputra Hospital, Mitra Keluarga Depok Hospital and Mitra Keluarga Kelapa Gading Hospital, Indonesia. Epidemiological, clinical, laboratory and radiology data were obtained. Nasopharyngeal and anal swabs specimens were collected for SARS-CoV-2 RNA detection. RESULTS We analysed 136 subjects as part of this study. The clinical spectrum of COVID-19 manifesation in this study was typical of hospitalised patients, with 25% classified as mild cases, 14.7% in severe condition and 12.5% of subjects classified as having acute respiratory distress syndrome. When compared with nasopharyngeal swab as the standard specimen for reverse transcription polymerase chain reaction (RT-PCR) detection of SARS-CoV-2 antigen, the sensitivity and specificity of the anal swab was 36.7% and 93.8%, respectively. The positive and negative predictive value were 97.8% and 16.5 %, respectively. The performance of the anal swab remained similar when only the subgroup of patients with gastrointestinal symptoms (n=92, 67.6%) was analysed (sensitivity 40% and specificity 91.7%). Out of all the subjects included in analysis, 67.6% had gastrointestinal symptoms. Similarly, 73.3% of patients in the anal swab-positive group had gastrointestinal symptoms. The two most common gastrointestinal symptoms in the subjects' population were nausea and anorexia. CONCLUSION Anal swab specimen has low sensitivity (36.7%) but high specificity (93.8%) for detecting SARS-CoV-2 antigen by RT-PCR. Only one additional positive result was found by anal swab among the nasopharyngeal swab-negative group. Anal swab may not be needed as an additional test at the beginning of a patient's diagnostic investigation and nasopharyngeal swab RT-PCR remains as the standard diagnostic test for COVID-19.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_268"
"sr2_nk_270","Arinola, Olatunbosun Ganiyu","2020","Niger J Physiol Sci",NA,"Sars-Cov-2 Infection Screening Using Two Serological Testing Methods.","The challenges associated with adequate deployment of nucleic acid amplification tests (NAATs) in developing countries underscores the important role of simple but sensitive and specific serological testing kits in COVID-19 diagnosis. Presently, there are a number of point-of-care tests for Severe Acute Respiratory Syndrome Corona Virus-2 (SARS-CoV-2) screening. However, the reliability of these test kits is poorly documented and hence, needs to be ascertained. This study was therefore designed to determine the sensitivity and specificity of two serological test kits for COVID-19 screening with the view to providing necessary information on the suitability of their deployment as routine test kits for SARS-CoV-2 in Nigeria. Forty-seven (47) asymptomatic adults who had been tested for SARS-CoV-2 with the real-time reverse-transcriptase polymerase-chain reaction (RT-PCR) were enrolled into this study. Blood samples were obtained for qualitative determination of serum IgM and IgG antibodies to the S-antigen of SARS-CoV-2 using a commercially available IgM and IgG Rapid Diagnostic Test (RDT) and enzyme linked immunosorbent assay (ELISA). The association between the test kits (ELISA and RDT) and PCR in diagnosing COVID-19 was determined using the Fisher's Exact test at P<0.05. The sensitivity and specificity of the test kits were determined using ROC while the Positive Predictive Value (PPV), Negative Predictive Value (NPV), Positive Likelihood Ratio (PLR), Negative Likelihood Ratio (NLR), Diagnostic Odds Ratio (DOR) and accuracy were calculated as appropriate. Twenty-eight (59.6%) of the study participants had positive PCR result. ELISA and RDT identified 20 (42.6%) and 13 (27.7%) participants respectively as having anti- SARS COV-2 specific antibodies. ELISA had a better sensitivity performance, NPV, PLR, DOR and accuracy than the RDT while the RDT had a better specificity performance than ELISA. The proportion of participants with anti-SARS-CoV-2 IgM antibody identified using ELISA was significantly higher compared with RDT. In contrast, the proportion of participants with positive anti- SARS COV-2 IgG antibody identified using RDT was significantly higher compared with ELISA. ELISA has a better sensitivity for detecting anti-SARS-CoV-2 Spike-protein specific antibodies than the RDT. However, combination of RDT and ELISA for the detection of anti-SARS-COV-2 antibodies might be useful for population COVID-19 screening.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_270"
"sr2_nk_274","Homza, Miroslav","2021","Infect Dis (Lond)","10.1080/23744235.2021.1914857","Covid-19 antigen testing: better than we know? A test accuracy study.","BACKGROUND Antigen testing for SARS-CoV-2 is considered to be less sensitive than the standard reference method - real-time PCR (RT-PCR). It has been suggested that many patients with positive RT-PCR 'missed' by antigen testing might be non-infectious. METHODS In a real-world high-throughput setting for asymptomatic or mildly symptomatic patients, 494 patients were tested using RT-PCR as well as a single lateral flow antigen test (Ecotest, AssureTech, China). Where the results differed, virus viability was evaluated by cell culture. The test parameters were calculated with RT-PCR and RT-PCR adjusted on viability as reference standards. RESULTS The overall sensitivity of the used antigen test related to the RT-PCR only was 76.2%, specificity was 97.3%. However, 36 out of 39 patients 'missed' by the antigen test contained no viable virus. After adjusting on that, the sensitivity grew to 97.7% and, more importantly for disease control purposes, the negative predictive value reached 99.2%. CONCLUSIONS We propose that viability testing should be always performed when evaluating a new antigen test. A well-chosen and validated antigen test provides excellent results in identifying patients who are shedding viable virus (although some caveats still remain) in the real-world high-throughput setting of asymptomatic or mildly symptomatic individuals.","nk_ft_exclude","nk",NA,NA,NA,NA,"sr2_nk_274"
"sr2_nk_276","Brihn, Auguste","2021","MMWR Morb Mortal Wkly Rep","10.15585/mmwr.mm7019a3","Diagnostic Performance of an Antigen Test with RT-PCR for the Detection of SARS-CoV-2 in a Hospital Setting - Los Angeles County, California, June-August 2020.","Prompt and accurate detection of SARS-CoV-2, the virus that causes COVID-19, has been important during public health responses for containing the spread of COVID-19, including in hospital settings (1-3). In vitro diagnostic nucleic acid amplification tests (NAAT), such as real-time reverse transcription-polymerase chain reaction (RT-PCR) can be expensive, have relatively long turnaround times, and require experienced laboratory personnel.* Antigen detection tests can be rapidly and more easily performed and are less expensive. The performance† of antigen detection tests, compared with that of NAATs, is an area of interest for the rapid diagnosis of SARS-CoV-2 infection. The Quidel Sofia 2 SARS Antigen Fluorescent Immunoassay (FIA) (Quidel Corporation) received Food and Drug Administration Emergency Use Authorization for use in symptomatic patients within 5 days of symptom onset (4). The reported test positive percentage agreement§ between this test and an RT-PCR test result is 96.7% (95% confidence interval [CI] = 83.3%-99.4%), and the negative percentage agreement is 100.0% (95% CI = 97.9%-100.0%) in symptomatic patients.¶ However, performance in asymptomatic persons in a university setting has shown lower sensitivity (5); assessment of performance in a clinical setting is ongoing. Data collected during June 30-August 31, 2020, were analyzed to compare antigen test performance with that of RT-PCR in a hospital setting. Among 1,732 paired samples from asymptomatic patients, the antigen test sensitivity was 60.5%, and specificity was 99.5% when compared with RT-PCR. Among 307 symptomatic persons, sensitivity and specificity were 72.1% and 98.7%, respectively. Health care providers must remain aware of the lower sensitivity of this test among asymptomatic and symptomatic persons and consider confirmatory NAAT testing in high-prevalence settings because a false-negative result might lead to failures in infection control and prevention practices and cause delays in diagnosis, isolation, and treatment.","nk_ft_exclude","nk",NA,NA,NA,NA,"sr2_nk_276"
"sr2_nk_277","Klüpfel, Julia","2021","Anal Bioanal Chem","10.1007/s00216-021-03315-6","Automated, flow-based chemiluminescence microarray immunoassay for the rapid multiplex detection of IgG antibodies to SARS-CoV-2 in human serum and plasma (CoVRapid CL-MIA).","In the face of the COVID-19 pandemic, the need for rapid serological tests that allow multiplexing emerged, as antibody seropositivity can instruct about individual immunity after an infection with SARS-CoV-2 or after vaccination. As many commercial antibody tests are either time-consuming or tend to produce false negative or false positive results when only one antigen is considered, we developed an automated, flow-based chemiluminescence microarray immunoassay (CL-MIA) that allows for the detection of IgG antibodies to SARS-CoV-2 receptor-binding domain (RBD), spike protein (S1 fragment), and nucleocapsid protein (N) in human serum and plasma in less than 8 min. The CoVRapid CL-MIA was tested with a set of 65 SARS-CoV-2 serology positive or negative samples, resulting in 100% diagnostic specificity and 100% diagnostic sensitivity, thus even outcompeting commercial tests run on the same sample set. Additionally, the prospect of future quantitative assessments (i.e., quantifying the level of antibodies) was demonstrated. Due to the fully automated process, the test can easily be operated in hospitals, medical practices, or vaccination centers, offering a valuable tool for COVID-19 serosurveillance. Graphical abstract.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_277"
"sr2_nk_278","Susanna, Dewi","2021","F1000Res","10.12688/f1000research.50929.3","A systematic review of the case findings, testing and management of COVID-19.","Background: Mass testing and adequate management are essential to terminate the spread of coronavirus disease 2019 (COVID-19). This testing is due to the possibility of unidentified cases, especially ones without COVID-19 related symptoms. This review aimed to examine the outcome of the existing studies on the ways of identifying COVID-19 cases, and determine the populations at risk, symptom and diagnostic test management of COVID-19. Methods: The articles reviewed were scientific publications on the PubMed, Science Direct, ProQuest, and Scopus databases. The keywords used to obtain the data were COVID-19, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and case detection, case management or diagnostic test. We applied the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) and Population, Intervention, Control and Outcomes (PICO) approaches. Results: A total of 21 articles from 13 countries met the inclusion criteria and were further analyzed qualitatively. However, 62% of the articles used a rapid antibody test for screening rather than a rapid antigen test. According to the rapid antigen test, 51.3% were positive, with men aged above 50 years recording the highest number of cases. Furthermore, 57.1% of patients were symptomatic, while diagnostic tests' sensitivity and specificity increased to 100% in 14 days after the onset. Conclusions: Real-time polymerase chain reaction (RT-PCR) is recommended by the World Health Organization for detection of COVID-19. Suppose it is unavailable, the rapid antigen test is used as an alternative rather than the rapid antibody test. Diagnosis is expected to be confirmed using the PCR and serological assay to achieve an early diagnosis of COVID-19, according to disease progression, gradual rapid tests can be used, such as rapid antigen in an earlier week and antibody tests confirmed by RT-PCR and serological assay in the second week of COVID-19.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_278"
"sr2_nk_279","Abbasi, Jennifer","2021","JAMA","10.1001/jama.2021.6333","A Next-Generation Rapid, Accurate SARS-CoV-2 Antibody Test.",NA,"nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_279"
"sr2_nk_28","Folgueira López, M D","2020","Rev Esp Quimioter","10.37201/req/127.2020","[Use of the SARS-CoV-2 antigen detection test in nasopharyngeal swab for COVID-19 infection control].",NA,"nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_28"
"sr2_nk_281","Fernández-Villa, T","2021","J Infect","10.1016/j.jinf.2021.05.001","Rapid antigen test for SARS-CoV-2 and primary health care.",NA,"nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_281"
"sr2_nk_284","Stambaugh, Alexandra","2021","Proc Natl Acad Sci U S A","10.1073/pnas.2103480118","Optofluidic multiplex detection of single SARS-CoV-2 and influenza A antigens using a novel bright fluorescent probe assay.","The urgency for the development of a sensitive, specific, and rapid point-of-care diagnostic test has deepened during the ongoing COVID-19 pandemic. Here, we introduce an ultrasensitive chip-based antigen test with single protein biomarker sensitivity for the differentiated detection of both severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and influenza A antigens in nasopharyngeal swab samples at diagnostically relevant concentrations. The single-antigen assay is enabled by synthesizing a brightly fluorescent reporter probe, which is incorporated into a bead-based solid-phase extraction assay centered on an antibody sandwich protocol for the capture of target antigens. After optimization of the probe release for detection using ultraviolet light, the full assay is validated with both SARS-CoV-2 and influenza A antigens from clinical nasopharyngeal swab samples (PCR-negative spiked with target antigens). Spectrally multiplexed detection of both targets is implemented by multispot excitation on a multimode interference waveguide platform, and detection at 30 ng/mL with single-antigen sensitivity is reported.","nk_ft_exclude","nk",NA,NA,NA,NA,"sr2_nk_284"
"sr2_nk_29","Krüttgen, Alexander","2021","J Virol Methods","10.1016/j.jviromet.2020.114024","Comparison of the SARS-CoV-2 Rapid antigen test to the real star Sars-CoV-2 RT PCR kit.","There is an ongoing need for reliable antigen assays for timely and easy detection of individuals with acute SARS-CoV-2 infection. Using 75 swabs from patients previously tested positive by SARS-CoV-2 PCR and 75 swabs from patients previously tested negative by SARS-CoV-2 PCR, we investigated the sensitivity and specificity of the SARS-CoV-2 Rapid Antigen Test (Roche). We determined a specificity of 96 %. The assay's sensitivity with samples with a cycle threshold of < 25, 25 - <30, 30 - <35, and> = 35 was 100 %, 95 %, 44.8 % and 22.2 %, respectively. We conclude that sensitivity and specificity of the antigen assay is inferior to the PCR assay. However, the antigen assay may be a quick and easy to perform alternative for differentiation of individuals contagious for SARS-CoV-2 from non-contagious individuals.","nk_ft_exclude","nk",NA,NA,NA,NA,"sr2_nk_29"
"sr2_nk_290","Ruano-Gallego, David","2021","Microb Biotechnol","10.1111/1751-7915.13801","A multiplex antigen microarray for simultaneous IgG and IgM detection against SARS-CoV-2 reveals higher seroprevalence than reported.","The surge of SARS-CoV-2 has challenged health systems worldwide and efficient tests to detect viral particles, as well as antibodies generated against them, are needed. Specificity, sensitivity, promptness or scalability are the main parameters to estimate the final performance, but rarely all of them match in a single test. We have developed SCOVAM, a protein microarray with several viral antigens (spike, nucleocapsid, main protease Nsp5) as capturing probes in a fluorescence immunoassay for COVID-19 serological testing. SCOVAM depicts IgG and IgM antibody responses against each of these proteins of 22 individuals in a single microscope slide. It detects specific IgM (0.094 μg ml-1 ) and IgG (~0.017 μg ml-1 ) and is scalable and cost-effective. We validated SCOVAM by comparing with a widely used chemiluminescent commercial serological test (n = 742). SCOVAM showed twice the sensitivity and allowed following seroconversion in a single assay. By analysing the prevalence 4 months later in a subset of 76 positive sera, we still detected 93.42% of positives, almost doubling the detection of the commercial assay. The higher sensitivity of SCOVAM is especially relevant to screen sera for convalescent plasma-based treatments, high-throughput antibody response monitoring after vaccination or evaluation of vaccine efficiency.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_290"
"sr2_nk_292","James, Joe","2021","Viruses","10.3390/v13040713","Comparison of Serological Assays for the Detection of SARS-CoV-2 Antibodies.","SARS-CoV-2 virus was first detected in late 2019 and circulated globally, causing COVID-19, which is characterised by sub-clinical to severe disease in humans. Here, we investigate the serological antibody responses to SARS-CoV-2 infection during acute and convalescent infection using a cohort of (i) COVID-19 patients admitted to hospital, (ii) healthy individuals who had experienced 'COVID-19 like-illness', and (iii) a cohort of healthy individuals prior to the emergence of SARS-CoV-2. We compare SARS-CoV-2 specific antibody detection rates from four different serological methods, virus neutralisation test (VNT), ID Screen® SARS-CoV-2-N IgG ELISA, Whole Antigen ELISA, and lentivirus-based SARS-CoV-2 pseudotype virus neutralisation tests (pVNT). All methods were able to detect prior infection with COVID-19, albeit with different relative sensitivities. The VNT and SARS-CoV-2-N ELISA methods showed a strong correlation yet provided increased detection rates when used in combination. A pVNT correlated strongly with SARS-CoV-2 VNT and was able to effectively discriminate SARS-CoV-2 antibody positive and negative serum with the same efficiency as the VNT. Moreover, the pVNT was performed with the same level of discrimination across multiple separate institutions. Therefore, the pVNT is a sensitive, specific, and reproducible lower biosafety level alternative to VNT for detecting SARS-CoV-2 antibodies for diagnostic and research applications. Our data illustrate the potential utility of applying VNT or pVNT and ELISA antibody tests in parallel to enhance the sensitivity of exposure to infection.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_292"
"sr2_nk_295","Guevara-Hoyer, Kissy","2021","Diagnostics (Basel)","10.3390/diagnostics11040678","Serological Tests in the Detection of SARS-CoV-2 Antibodies.","Early detection of SARS-CoV-2 is essential for a timely update of health policies and allocation of resources. Particularly, serological testing may allow individuals with low-risk of being contagious of SARS-CoV-2 to return to daily activities. Both private and academic initiatives have sought to develop serological assays to detect anti-SARS-CoV-2 antibodies. Herein, we compared five different assays in active healthcare personnel exposed to SARS-CoV-2 in a large center in Madrid, Spain, in a retrospective study. Median time lapse between polymerase chain-reaction (PCR) and serological testing was 11 days (7-21). All tests assessed IgM/IgG titers except for Euroimmun (IgA/IgG) and The Binding-Site (IgA/IgM/IgG). The highest concordance rate was observed between Dia.Pro and Euroimmun (75.76%), while it was lowest between The Binding-Site and Euroimmun (44.55%). The Binding-Site assay showed the highest concordance (85.52%) with PCR results. Considering PCR results as reference, Dia.Pro was the most sensitive test, although The Binding-Site assay exhibited the highest area under the curve (AUC; 0.85). OrientGene and MAGLUMI tests were performed in a smaller cohort with confirmed infection and thus were not adequate to estimate sensitivity and specificity. The Binding-Site assay presented the best joint sensitivity and specificity among all the tests analyzed in our cohort. Likewise, this serological assay presents a greater repertoire of antibodies and antigen-regions tested, which is why each individual's humoral immunity is more accurately reflected. The better the immunity test, the most adequate the health strategy to take in terms of organization of consultations, surgery, and treatments in vulnerable patients. The three antibody classes (IgG/IgM/IgA) were determined jointly, which translates to an economic impact on healthcare. While their role in the protection status remains elusive, serological tests add a valuable tool in the early management of SARS-CoV-2 after known exposition.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_295"
"sr2_nk_299","Yamaniha, Kazutaka","2021","J Infect Chemother","10.1016/j.jiac.2021.04.011","False-positive for SARS-CoV-2 antigen test in a man with acute HIV infection.","Although rapid antigen tests for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is convenient, some articles have demonstrated their low sensitivity indicating false-negative results should always be considered. Here, we raise the issue of false-positive on rapid antigen tests for SARS-CoV-2 with the first case of acute HIV infection who repeatedly positive for the rapid antigen test. A 39-year-old man was admitted to our hospital complaining of high-grade fever, dry cough, general fatigue, and anorexia. The rapid antigen test performed on a nasopharyngeal swab sample was positive, therefore the patient was separated in an isolated room apart from the COVID-19 ward while awaiting the confirmatory RT-PCR result. However, the RT-PCR for SARS-CoV-2 performed on nasopharyngeal swabs was repeatedly negative (three times), while the antigen test was repeatedly positive (three times in total). This patient was eventually diagnosed with acute human immunodeficiency virus (HIV) infection based on a high titer of HIV-RNA and absence of plasma HIV-1/2 antibodies. Physicians should consider the possibility of false-positive results in addition to false-negative results when using a rapid antigen test for SARS-CoV-2, and keep in mind that nucleic acid amplification tests are needed to confirm the diagnosis.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_299"
"sr2_nk_30","Mariën, Joachim","2021","J Virol Methods","10.1016/j.jviromet.2020.114025","Evaluating SARS-CoV-2 spike and nucleocapsid proteins as targets for antibody detection in severe and mild COVID-19 cases using a Luminex bead-based assay.","Large-scale serosurveillance of severe acute respiratory syndrome coronavirus type 2 (SARS-CoV-2) will only be possible if serological tests are sufficiently reliable, rapid and affordable. Many assays are either labour-intensive and require specialised facilities (e.g. virus neutralization assays), or are expensive with suboptimal specificity (e.g. commercial ELISAs and RDTs). Bead-based assays offer a cost-effective alternative and allow for multiplexing to test for antibodies against multiple antigens and against other pathogens. Here, we compare the performance of spike (S) and nucleocapsid (NP) antigens for the detection of SARS-CoV-2 specific IgG, IgM and IgA antibodies in a panel of sera that includes recent (up to six weeks after symptom onset, severe n = 44; and mild cases n = 52) and old infections (five months after symptom onset, mild n = 104), using a Luminex-bead based assay and comparison to a virus neutralization test. While we show that neutralizing antibody levels are significantly lower in mild than in severe cases, we demonstrate that a combination of the recombinant nucleocapsid protein (NP) and receptor-binding domain (RBD) results in highly specific (99 %) IgG antibody detection five months after infection in 96 % of cases. Although most severe Covid-19 cases developed a clear IgM and IgA response, titers fell below the detection threshold in more than 20 % of mild cases in our bead-based assay. In conclusion, our data supports the use of RBD and NP for the development of SARS-CoV-2 serological IgG bead-based assays.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_30"
"sr2_nk_300","Martín, Julia","2021","Microchem J","10.1016/j.microc.2021.106305","Current state of diagnostic, screening and surveillance testing methods for COVID-19 from an analytical chemistry point of view.","Since December 2019, we have been in the battlefield with a new threat to the humanity known as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). In this review, we describe the four main methods used for diagnosis, screening and/or surveillance of SARS-CoV-2: Real-time reverse transcription polymerase chain reaction (RT-PCR); chest computed tomography (CT); and different complementary alternatives developed in order to obtain rapid results, antigen and antibody detection. All of them compare the highlighting advantages and disadvantages from an analytical point of view. The gold standard method in terms of sensitivity and specificity is the RT-PCR. The different modifications propose to make it more rapid and applicable at point of care (POC) are also presented and discussed. CT images are limited to central hospitals. However, being combined with RT-PCR is the most robust and accurate way to confirm COVID-19 infection. Antibody tests, although unable to provide reliable results on the status of the infection, are suitable for carrying out maximum screening of the population in order to know the immune capacity. More recently, antigen tests, less sensitive than RT-PCR, have been authorized to determine in a quicker way whether the patient is infected at the time of analysis and without the need of specific instruments.","nk_tiab_exclude","nk",NA,NA,NA,NA,"sr2_nk_300"
