"duplicate_id","author","year","journal","doi","title","pages","volume","number","abstract","isbn","label","source","record_ids"
"ec7fdc00-7111-4f18-85ca-49f46b0b409f","WANG Y ;LIU Z ;LU J ;WANG W ;WANG L ;YANG Y ;WANG H ;YE L ;ZHANG J ;TIAN J","2023","FRONTIERS IN PHARMACOLOGY","10.3389/fphar.2023.1161964","BIOLOGICAL EVALUATION AND IN SILICO STUDIES OF NOVEL COMPOUNDS AS POTENT TAAR1 AGONISTS THAT COULD BE USED IN SCHIZOPHRENIA TREATMENT",NA,NA,NA,"INTRODUCTION: SCHIZOPHRENIA IS A SERIOUS MENTAL ILLNESS THAT REQUIRES EFFECTIVE TREATMENT WITH MINIMAL ADVERSE EFFECTS. AS PRECLINICAL AND CLINICAL RESEARCH PROGRESSES, TRACE AMINE-ASSOCIATED RECEPTOR 1 (TAAR1) IS BECOMING A POTENTIAL NEW TARGET FOR THE TREATMENT OF SCHIZOPHRENIA. METHODS: WE USED MOLECULAR DOCKING AND MOLECULAR DYNAMICS (MD) SIMULATIONS TO DISCOVER TAAR1 AGONISTS. THE AGONISTIC OR INHIBITORY EFFECTS OF COMPOUNDS ON TAAR1, 5-HT1A, 5-HT2A, AND DOPAMINE D2-LIKE RECEPTORS WERE DETERMINED. WE USED AN MK801-INDUCED SCHIZOPHRENIA-LIKE BEHAVIOR MODEL TO ASSESS THE POTENTIAL ANTIPSYCHOTIC EFFECTS OF COMPOUNDS. WE ALSO PERFORMED A CATALEPSY ASSAY TO DETECT THE ADVERSE EFFECTS. TO EVALUATE THE DRUGGABILITY OF THE COMPOUNDS, WE CONDUCTED EVALUATIONS OF PERMEABILITY AND TRANSPORTER SUBSTRATES, LIVER MICROSOMAL STABILITY IN VITRO, HUMAN ETHER-À-GO-GO-RELATED GENE (HERG), PHARMACOKINETICS, AND TISSUE DISTRIBUTION. RESULTS: WE DISCOVERED TWO TAAR1 AGONISTS: COMPOUNDS 50A AND 50B. THE LATTER HAD HIGH TAAR1 AGONISTIC ACTIVITY BUT NO AGONISTIC EFFECT ON DOPAMINE D2-LIKE RECEPTORS AND DEMONSTRATED SUPERIOR INHIBITION OF MK801-INDUCED SCHIZOPHRENIA-LIKE BEHAVIOR IN MICE. INTERESTINGLY, 50B HAD FAVORABLE DRUGGABILITY AND THE ABILITY TO PENETRATE THE BLOOD-BRAIN BARRIER (BBB) WITHOUT CAUSING EXTRAPYRAMIDAL SYMPTOMS (EPS), SUCH AS CATALEPSY IN MICE. CONCLUSION: THESE RESULTS DEMONSTRATE THE POTENTIAL BENEFICIAL ROLE OF TAAR1 AGONISTS IN THE TREATMENT OF SCHIZOPHRENIA. THE DISCOVERY OF A STRUCTURALLY NOVEL TAAR1 AGONIST (50B) MAY PROVIDE VALUABLE ASSISTANCE IN THE DEVELOPMENT OF NEW TREATMENTS FOR SCHIZOPHRENIA. COPYRIGHT © 2023 WANG, LIU, LU, WANG, WANG, YANG, WANG, YE, ZHANG AND TIAN.",NA,"elicit_include,original_ft_include","elicit,original","ec7fdc00-7111-4f18-85ca-49f46b0b409f, sr1_elicit_12"
"f2aa23a0-ad60-410a-8a03-ec9c00d0c836","SHAHAR O ;BOTVINNIK A ;ESH-ZUNTZ N ;BROWNSTIEN M ;WOLF R ;LOTAN A ;WOLF G ;LERER B ;LIFSCHYTZ T","2022","INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES","10.3390/ijms232214148","ROLE OF 5-HT2A, 5-HT2C, 5-HT1A AND TAAR1 RECEPTORS IN THE HEAD TWITCH RESPONSE INDUCED BY 5-HYDROXYTRYPTOPHAN AND PSILOCYBIN: TRANSLATIONAL IMPLICATIONS","14148","23","22","THERE IS INCREASING INTEREST IN THE THERAPEUTIC POTENTIAL OF PSILOCYBIN. IN RODENTS, THE SEROTONIN PRECURSOR, 5-HYDROXYTRYPTOPHAN (5-HTP) AND PSILOCYBIN INDUCE A CHARACTERISTIC 5-HT2A RECEPTOR (5-HT2AR)-MEDIATED HEAD TWITCH RESPONSE (HTR), WHICH IS CORRELATED WITH THE HUMAN PSYCHEDELIC TRIP. WE EXAMINED THE ROLE OF OTHER SEROTONERGIC RECEPTORS AND THE TRACE AMINE -ASSOCIATED RECEPTOR 1 (TAAR1) IN MODULATING 5-HTP- AND PSILOCYBIN-INDUCED HTR. MALE C57BL/6J MICE (11 WEEKS, ~30 G) WERE ADMINISTERED 5-HTP, 50–250 MG/KG I.P., 200 MG/KG I.P. AFTER PRETREATMENT WITH 5-HT/TAAR1 RECEPTOR MODULATORS, PSILOCYBIN 0.1–25.6 MG/KG I.P. OR 4.4 MG/KG I.P., IMMEDIATELY PRECEDED BY 5-HT/TAAR1 RECEPTOR MODULATORS. HTR WAS ASSESSED IN A CUSTOM-BUILT MAGNETOMETER. 5-HTP AND PSILOCYBIN INDUCED A DOSE-DEPENDENT INCREASE IN THE FREQUENCY OF HTR OVER 20 MIN WITH ATTENUATION BY THE 5-HT2AR ANTAGONIST, M100907, AND THE 5-HT1AR AGONIST, 8-OH-DPAT. THE 5-HT2CR ANTAGONIST, RS-102221, ENHANCED HTR AT LOWER DOSES BUT REDUCED IT AT HIGHER DOSES. THE TAAR1 ANTAGONIST, EPPTB, REDUCED 5-HTP- BUT NOT PSILOCYBIN-INDUCED HTR. WE HAVE CONFIRMED THE KEY ROLE OF 5-HT2AR IN HTR, AN INHIBITORY EFFECT OF 5-HT1AR, A BIMODAL CONTRIBUTION OF 5-HT2CR AND A ROLE OF TAAR1 IN MODULATING HTR INDUCED BY 5-HTP. COMPOUNDS THAT MODULATE PSYCHEDELIC-INDUCED HTR HAVE IMPORTANT POTENTIAL IN THE EMERGING THERAPEUTIC USE OF THESE COMPOUNDS. © 2022 BY THE AUTHORS.","1422-0067","elicit_exclude,original_Tiab_exclude","elicit,original","f2aa23a0-ad60-410a-8a03-ec9c00d0c836, sr1_elicit_199"
"f388e919-813e-4a83-b1b8-abec52dbc947","McCoy AM and Prevot TD and Sharmin D and Cook JM and Sibille EL and Lodge DJ","2023","International journal of molecular sciences","10.3390/ijms241411588","GL-II-73, a Positive Allosteric Modulator of Î±5GABA(A) Receptors, Reverses Dopamine System Dysfunction Associated with Pilocarpine-Induced Temporal Lobe Epilepsy.","11588","24","14","Although seizures are a hallmark feature of temporal lobe epilepsy (TLE), psychiatric comorbidities, including psychosis, are frequently associated with TLE and contribute to decreased quality of life. Currently, there are no defined therapeutic protocols to manage psychosis in TLE patients, as antipsychotic agents may induce epileptic seizures and are associated with severe side effects and pharmacokinetic and pharmacodynamic interactions with antiepileptic drugs. Thus, novel treatment strategies are necessary. Several lines of evidence suggest that hippocampal hyperactivity is central to the pathology of both TLE and psychosis; therefore, restoring hippocampal activity back to normal levels may be a novel therapeutic approach for treating psychosis in TLE. In rodent models, increased activity in the ventral hippocampus (vHipp) results in aberrant dopamine system function, which is thought to underlie symptoms of psychosis. Indeed, we have previously demonstrated that targeting Î±5-containing Î³-aminobutyric acid receptors (Î±5GABA(A)Rs), an inhibitory receptor abundant in the hippocampus, with positive allosteric modulators (PAMs), can restore dopamine system function in rodent models displaying hippocampal hyperactivity. Thus, we posited that Î±5-PAMs may be beneficial in a model used to study TLE. Here, we demonstrate that pilocarpine-induced TLE is associated with increased VTA dopamine neuron activity, an effect that was completely reversed by intra-vHipp administration of GL-II-73, a selective Î±5-PAM. Further, pilocarpine did not alter the hippocampal Î±5GABA(A)R expression or synaptic localization that may affect the efficacy of Î±5-PAMs. Taken together, these results suggest augmenting Î±5GABA(A)R function as a novel therapeutic modality for the treatment of psychosis in TLE.","1422-0067","elicit_exclude,original_Tiab_exclude","elicit,original","f388e919-813e-4a83-b1b8-abec52dbc947, sr1_elicit_219"
"sr1_elicit_10","D. De Gregorio, S. Comai, L. Posa, G. Gobbi","2016","International Journal of Molecular Sciences","10.3390/ijms17111953","d-Lysergic Acid Diethylamide (LSD) as a Model of Psychosis: Mechanism of Action and Pharmacology","1953","17","11","d-Lysergic Acid Diethylamide (LSD) is known for its hallucinogenic properties and psychotic-like symptoms, especially at high doses. It is indeed used as a pharmacological model of psychosis in preclinical research. The goal of this review was to understand the mechanism of action of psychotic-like effects of LSD. We searched Pubmed, Web of Science, Scopus, Google Scholar and articles’ reference lists for preclinical studies regarding the mechanism of action involved in the psychotic-like effects induced by LSD. LSD’s mechanism of action is pleiotropic, primarily mediated by the serotonergic system in the Dorsal Raphe, binding the 5-HT2A receptor as a partial agonist and 5-HT1A as an agonist. LSD also modulates the Ventral Tegmental Area, at higher doses, by stimulating dopamine D2, Trace Amine Associate receptor 1 (TAAR1) and 5-HT2A. More studies clarifying the mechanism of action of the psychotic-like symptoms or psychosis induced by LSD in humans are needed. LSD’s effects are mediated by a pleiotropic mechanism involving serotonergic, dopaminergic, and glutamatergic neurotransmission. Thus, the LSD-induced psychosis is a useful model to test the therapeutic efficacy of potential novel antipsychotic drugs, particularly drugs with dual serotonergic and dopaminergic (DA) mechanism or acting on TAAR1 receptors.","1422-0067","elicit_exclude,original_Tiab_exclude","elicit,original","sr1_elicit_10, 0ad76285-eebf-42d0-bded-a07518e3e095"
"sr1_elicit_136","V. Begni, A. Sanson, A. Luoni, F. Sensini, B. Grayson, S. Munni, J. Neill, M. Riva","2021","International Journal of Molecular Sciences","10.3390/ijms22084119","Towards Novel Treatments for Schizophrenia: Molecular and Behavioural Signatures of the Psychotropic Agent SEP-363856","4119","22","8","Schizophrenia is a complex psychopathology whose treatment is still challenging. Given the limitations of existing antipsychotics, there is urgent need for novel drugs with fewer side effects. SEP-363856 (SEP-856) is a novel psychotropic agent currently under phase III clinical investigation for schizophrenia treatment. In this study, we investigated the ability of an acute oral SEP-856 administration to modulate the functional activity of specific brain regions at basal levels and under glutamatergic or dopaminergic-perturbed conditions in adult rats. We found that immediate-early genes (IEGs) expression was strongly upregulated in the prefrontal cortex and, to a less extent, in the ventral hippocampus, suggesting an activation of these regions. Furthermore, SEP-856 was effective in preventing the hyperactivity induced by an acute injection of phencyclidine (PCP), but not of d-amphetamine (AMPH). The compound effectively normalized the PCP-induced increase in IEGs expression in the PFC at all doses tested, whereas only the highest dose determined the major modulations on AMPH-induced changes. Lastly, SEP-856 acute administration corrected the cognitive deficits produced by subchronic PCP administration. Taken together, our data provide further insights on SEP-856, suggesting that modulation of the PFC may represent an important mechanism for the functional and behavioural activity of this novel compound.","1422-0067","elicit_include,original_ft_include","elicit,original","sr1_elicit_136, 84b83472-4096-45e7-bdb4-bccd507fb1e0"
"sr1_elicit_16","F. Revel, J. Moreau, R. Gainetdinov, A. Bradaia, T. Sotnikova, Roland Mory, S. Durkin, K. G. Zbinden, R. Norcross, C. A. Meyer, Veit Metzler, S. Chaboz, L. Ozmen, G. Trube, B. Pouzet, B. Bettler, M. Caron, J. Wettstein, M. Hoener","2011","Proceedings of the National Academy of Sciences of the United States of America","10.1073/pnas.1103029108","TAAR1 activation modulates monoaminergic neurotransmission, preventing hyperdopaminergic and hypoglutamatergic activity","8485–8490","108","20","\\n                    The trace amine-associated receptor 1 (TAAR1), activated by endogenous metabolites of amino acids like the trace amines p-tyramine and β-phenylethylamine, has proven to be an important modulator of the dopaminergic system and is considered a promising target for the treatment of neuropsychiatric disorders. To decipher the brain functions of TAAR1, a selective TAAR1 agonist, RO5166017, was engineered. RO5166017 showed high affinity and potent functional activity at mouse, rat, cynomolgus monkey, and human TAAR1 stably expressed in HEK293 cells as well as high selectivity vs. other targets. In mouse brain slices, RO5166017 inhibited the firing frequency of dopaminergic and serotonergic neurons in regions where\\n                    Taar1\\n                    is expressed (i.e., the ventral tegmental area and dorsal raphe nucleus, respectively). In contrast, RO5166017 did not change the firing frequency of noradrenergic neurons in the locus coeruleus, an area devoid of\\n                    Taar1\\n                    expression. Furthermore, modulation of TAAR1 activity altered the desensitization rate and agonist potency at 5-HT\\n                    1A\\n                    receptors in the dorsal raphe, suggesting that TAAR1 modulates not only dopaminergic but also serotonergic neurotransmission. In WT but not\\n                    \\n                      Taar1\\n                      −/−\\n                    \\n                    mice, RO5166017 prevented stress-induced hyperthermia and blocked dopamine-dependent hyperlocomotion in cocaine-treated and dopamine transporter knockout mice as well as hyperactivity induced by an NMDA antagonist. These results tie TAAR1 to the control of monoamine-driven behaviors and suggest anxiolytic- and antipsychotic-like properties for agonists such as RO5166017, opening treatment opportunities for psychiatric disorders.\\n","1091-6490","elicit_include,original_ft_include","elicit,original","sr1_elicit_16, fb8ed201-f663-48db-aae1-8ee88b355abd"
"sr1_elicit_178","S. Perez, D. Lodge","2012","Journal of Pharmacology and Experimental Therapeutics","10.1124/jpet.112.193201","Aberrant Dopamine D2-Like Receptor Function in a Rodent Model of Schizophrenia","288–295","343","2","Based on the observation that antipsychotic medications display antagonist properties at dopamine D2-like receptors, aberrant dopamine signaling has been proposed to underlie psychosis in patients with schizophrenia. Thus, it is not surprising that considerable research has been devoted to understanding the mechanisms involved in the antipsychotic action of these compounds. It is important to note that the majority of these studies have been performed in ""normal"" experimental animals. Given that these animals do not possess the aberrant neuronal information processing typically associated with schizophrenia, the aim of the current study was to examine the dopamine D2 receptor system in a rodent model of schizophrenia. Here, we demonstrate that methylazoxymethanol acetate (MAM)-treated rats display an enhanced effect of quinpirole on dopamine neuron activity and an aberrant locomotor response to D2-like receptor activation, suggesting changes in postsynaptic D2-like receptor function. To better understand the mechanisms underlying the enhanced response to D2-like ligands in MAM-treated rats, we examined the expression of D2, D3, and dopamine transporter mRNA in the nucleus accumbens and ventral tegmental area by quantitative reverse transcription-polymerase chain reaction. MAM-treated rats displayed a significant increase in dopamine D3 receptor mRNA expression in the nucleus accumbens with no significant changes in the expression of the D2 receptor. Taken together, these data demonstrate robust alterations in dopamine D2-like receptor function in a rodent model of schizophrenia and provide evidence that preclinical studies examining the mechanisms of antipsychotic drug action should be performed in animal models that mirror aspects of the abnormal neuronal transmission thought to underlie symptoms of schizophrenia.","0022-3565","elicit_include,original_Tiab_exclude","elicit,original","sr1_elicit_178, 41dd461f-345b-4cd5-af80-8cb73413decc"
"sr1_elicit_23","N. Dedic, H. Dworak, C. Zeni, G. Rutigliano, O. Howes","2021","International Journal of Molecular Sciences","10.3390/ijms222413185","Therapeutic Potential of TAAR1 Agonists in Schizophrenia: Evidence from Preclinical Models and Clinical Studies","13185","22","24","Trace amine-associated receptor 1 (TAAR1) has emerged as a promising therapeutic target for neuropsychiatric disorders due to its ability to modulate monoaminergic and glutamatergic neurotransmission. In particular, agonist compounds have generated interest as potential treatments for schizophrenia and other psychoses due to TAAR1-mediated regulation of dopaminergic tone. Here, we review unmet needs in schizophrenia, the current state of knowledge in TAAR1 circuit biology and neuropharmacology, including preclinical behavioral, imaging, and cellular evidence in glutamatergic, dopaminergic and genetic models linked to the pathophysiology of psychotic, negative and cognitive symptoms. Clinical trial data for TAAR1 drug candidates are reviewed and contrasted with antipsychotics. The identification of endogenous TAAR1 ligands and subsequent development of small-molecule agonists has revealed antipsychotic-, anxiolytic-, and antidepressant-like properties, as well as pro-cognitive and REM-sleep suppressing effects of TAAR1 activation in rodents and non-human primates. Ulotaront, the first TAAR1 agonist to progress to randomized controlled clinical trials, has demonstrated efficacy in the treatment of schizophrenia, while another, ralmitaront, is currently being evaluated in clinical trials in schizophrenia. Coupled with the preclinical findings, this provides a rationale for further investigation and development of this new pharmacological class for the treatment of schizophrenia and other psychiatric disorders.","1422-0067","elicit_exclude,original_Tiab_exclude","elicit,original","sr1_elicit_23, 47725041-feb1-45c8-8295-753bbe03ee82"
"sr1_elicit_35","M. Schwartz, J. Canales, R. Zucchi, S. Espinoza, I. Sukhanov, R. Gainetdinov","2018","Expert opinion on therapeutic targets","10.1080/14728222.2018.1480723","Trace amine-associated receptor 1: a multimodal therapeutic target for neuropsychiatric diseases","513–526","22","6","INTRODUCTION: THE TRACE AMINES, ENDOGENOUS AMINES CLOSELY RELATED TO THE BIOGENIC AMINE NEUROTRANSMITTERS, HAVE BEEN KNOWN TO EXERT PHYSIOLOGICAL AND NEUROLOGICAL EFFECTS FOR DECADES. THE RECENT IDENTIFICATION OF A TRACE AMINE-SENSITIVE G PROTEIN-COUPLED RECEPTOR, TRACE AMINE-ASSOCIATED RECEPTOR 1 (TAAR1), AND SUBSEQUENT DEVELOPMENT OF TAAR1-SELECTIVE SMALL-MOLECULE LIGANDS, HAS RENEWED RESEARCH INTO THE THERAPEUTIC POSSIBILITIES OF TRACE AMINE SIGNALING. AREAS COVERED: RECENT EFFORTS IN ELUCIDATING THE NEUROPHARMACOLOGY OF TAAR1, PARTICULARLY IN NEUROPSYCHIATRIC AND NEURODEGENERATIVE DISEASE, ADDICTION, AND REGULATION OF AROUSAL STATE, WILL BE DISCUSSED. FOCUSED APPLICATION OF TAAR1 MUTANTS, SYNTHETIC TAAR1 LIGANDS, AND ENDOGENOUS BIOMOLECULES SUCH AS 3-IODOTHYRONAMINE (T1AM) HAS YIELDED A BASIC FUNCTIONAL PORTRAIT FOR TAAR1, DESPITE A COMPLEX BIOCHEMISTRY AND PHARMACOLOGY. THE CLOSE FUNCTIONAL RELATIONSHIP BETWEEN TAAR1 AND DOPAMINERGIC SIGNALING IS LIKELY TO UNDERLIE MANY OF ITS CNS EFFECTS. HOWEVER, TAAR1’S INFLUENCES ON SEROTONIN AND GLUTAMATE NEUROTRANSMISSION WILL ALSO BE HIGHLIGHTED. EXPERT OPINION: TAAR1 HOLDS GREAT PROMISE AS A THERAPEUTIC TARGET FOR MENTAL ILLNESS, ADDICTION, AND SLEEP DISORDERS. A COMBINATION OF PRECLINICAL AND TRANSLATIONALLY DRIVEN STUDIES HAS SOLIDIFIED TAAR1 AS A KEY NODE IN THE REGULATION OF DOPAMINERGIC SIGNALING. CONTINUED FOCUS ON THE MECHANISMS UNDERLYING TAAR1’S REGULATION OF SEROTONIN AND GLUTAMATE SIGNALING, AS WELL AS DOPAMINE, WILL YIELD FURTHER DISEASE-RELEVANT INSIGHTS. © 2018, © 2018 INFORMA UK LIMITED, TRADING AS TAYLOR & FRANCIS GROUP.","1744-7631","elicit_exclude,original_Tiab_exclude","elicit,original","sr1_elicit_35, 75d8f280-b860-47a3-9670-afcfa00b18a5"
"sr1_elicit_418","S. Apryatin, I. Zhukov, E. Zolotoverkhaya, Saveliy R. Kuvarzin, T. A. Khunagov, Sanelya V. Ushmugina, V. Klimenko","2023","Neurology International","10.3390/neurolint15010022","Protein Metabolism Changes and Alterations in Behavior of Trace Amine-Associated Receptor 1 Knockout Mice Fed a High-Fructose Diet","339–351","15","1","Trace amines and their receptors are a family of G protein-coupled receptors widely distributed in the central nervous system and periphery. The trace amine-associated receptor 1 (TAAR1) plays a significant role as a therapeutic target for schizophrenia, depression, diabetes, and obesity. In this study, TAAR1 knockout mice and WT groups were tested in conditions of a high-fructose diet. The consumption of a high-fructose diet may be due to the influence on the metabolism processes by dopamine in the brain, neuromotor function, and level of anxiety of TAAR1 knockout mice. During a comparative analysis of behavioral, biochemical, and morphological parameters, significant differences were found between liver and biochemical parameters, the regulation of protein metabolism (AST/ALT ratio, creatine kinase activity, urea), and alterations in behavior. An elevated plus maze analysis showed the influence of fructose and genetic factors on the level of anxiety. A new marker of the grooming microstructure (depression ratio) was tested, which showed high efficiency as a marker of depression-like behavioral changes and a possible association with dopamine-dependent regulation of protein metabolism. These results confirm a possible association of the TAAR1 gene knockout with an increase in catabolic reaction levels by AST/ALT-dependent and possible dopamine-mediated protein metabolism regulation and depression-like behavior.","2035-8377","elicit_exclude,original_Tiab_exclude","elicit,original","sr1_elicit_418, 4f94a131-ea76-4275-bed4-616d464dcb23"
"sr1_elicit_69","I. Sukhanov, M. Dorofeikova, A. Dolgorukova, A. Dorotenko, R. Gainetdinov","2018","Frontiers in Pharmacology","10.3389/fphar.2018.00329","Trace Amine-Associated Receptor 1 Modulates the Locomotor and Sensitization Effects of Nicotine",NA,NA,NA,"TRACE AMINE-ASSOCIATED RECEPTOR 1 (TAAR1) HAS EMERGED AS A PROMISING TARGET FOR ADDICTION TREATMENTS BECAUSE IT AFFECTS DOPAMINE TRANSMISSION IN THE MESOLIMBIC PATHWAY. TAAR1 IS INVOLVED IN THE EFFECTS OF ADDICTIVE DRUGS, SUCH AS AMPHETAMINES, COCAINE AND ETHANOL, BUT THE IMPACT OF TAAR1 ON THE EFFECTS OF NICOTINE, THE PSYCHOACTIVE DRUG RESPONSIBLE FOR THE DEVELOPMENT AND MAINTENANCE OF TOBACCO SMOKING, HAS NOT YET BEEN STUDIED. THIS STUDY WAS PERFORMED TO INVESTIGATE THE POSSIBLE MODULATORY ACTION OF TAAR1 ON THE EFFECTS OF NICOTINE ON LOCOMOTOR BEHAVIORS IN RATS AND MICE. PRETREATMENT WITH THE TAAR1 AGONIST RO5263397 DOSE-DEPENDENTLY DECREASED NICOTINE-INDUCED HYPERLOCOMOTION IN RATS HABITUATED TO LOCOMOTOR BOXES, PREVENTED THE DEVELOPMENT OF NICOTINE SENSITIZATION AND BLOCKED HYPERMOTILITY IN NICOTINE-SENSITIZED RATS AT THE HIGHEST TESTED DOSE (10 MG/KG). THE LACK OF TAAR1 FAILED TO AFFECT THE EFFECTS OF NICOTINE ON THE LOCOMOTION OF MUTANT MICE. BASED ON THE RESULTS OF THE PRESENT STUDY, TAAR1 ACTIVATION ATTENUATES THE LOCOMOTION-STIMULATING EFFECTS OF NICOTINE ON RATS. THESE RESULTS FURTHER SUPPORT THE PREVIOUSLY PROPOSED HYPOTHESIS THAT TAAR1 IS A PROMISING TARGET FOR THE PREVENTION AND TREATMENT OF DRUG ADDICTION. FURTHER STUDIES AIMED AT ANALYZING THE EFFECTS OF TAAR1 AGONISTS ON ANIMAL MODELS OF NICOTINE ADDICTION ARE WARRANTED. © 2018 SUKHANOV, DOROFEIKOVA, DOLGORUKOVA, DOROTENKO AND GAINETDINOV.",NA,"elicit_exclude,original_Tiab_exclude","elicit,original","sr1_elicit_69, 80b6cb53-24f8-420b-8f25-861715725046"
"sr1_elicit_76","A. Aleksandrov, V. Knyazeva, A. Volnova, E. Dmitrieva, N. V. Polyakova, R. Gainetdinov","2019","Frontiers in Pharmacology","10.3389/fphar.2019.00470","Trace Amine-Associated Receptor 1 Agonist Modulates Mismatch Negativity-Like Responses in Mice",NA,NA,NA,"THE TRACE AMINE-ASSOCIATED RECEPTOR 1 (TAAR1) IS A G PROTEIN-COUPLED RECEPTOR WIDELY EXPRESSED IN THE MAMMALIAN BRAIN, PARTICULARLY IN LIMBIC SYSTEM AND MONOAMINERGIC AREAS. IT HAS PROVEN TO BE AN IMPORTANT MODULATOR OF DOPAMINERGIC, SEROTONINERGIC, AND GLUTAMATERGIC NEUROTRANSMISSION AND IS CONSIDERED TO BE A POTENTIAL USEFUL TARGET FOR THE PHARMACOTHERAPY OF NEUROPSYCHIATRIC DISORDERS, INCLUDING SCHIZOPHRENIA. ONE OF THE PROMISING SCHIZOPHRENIA ENDOPHENOTYPES IS A DEFICIT IN NEUROCOGNITIVE ABILITIES MANIFESTED AS MISMATCH NEGATIVITY (MMN) DEFICIT. THIS STUDY EXAMINES THE EFFECT OF TAAR1 PARTIAL AGONIST RO5263397 ON THE MMN-LIKE RESPONSE IN FREELY MOVING C57BL/6 MICE. EVENT-RELATED POTENTIALS (ERPS) WERE RECORDED FROM AWAKE MICE IN THE ODDBALL PARADIGM BEFORE AND AFTER RO5263397 ADMINISTRATION. THE RO5263397 (BUT NOT SALINE) ADMINISTRATION INCREASED THE N40 AMPLITUDE IN RESPONSE TO DEVIANT STIMULI. THAT PROVIDED THE MMN-LIKE DIFFERENCE AT THE 36-44 MS INTERVAL AFTER THE INJECTION. THE PITCH DEVIANCE-ELICITED CHANGES BEFORE THE INJECTION AND IN THE CONTROL PARADIGM WERE ESTABLISHED FOR THE P68 COMPONENT. AFTER TAAR1 AGONIST ADMINISTRATION THE P68 AMPLITUDE IN RESPONSE BOTH TO STANDARD AND DEVIANT STIMULI WAS INCREASED. THESE RESULTS SUGGEST THAT THE MMN-LIKE RESPONSE IN MICE MAY BE MODULATED THROUGH TAAR1-DEPENDENT PROCESSES (POSSIBLY ACTING THROUGH THE DIRECT OR INDIRECT GLUTAMATE NMDA RECEPTOR MODULATION), INDICATING THE TAAR1 AGONISTS POTENTIAL ANTIPSYCHOTIC AND PRO-COGNITIVE ACTIVITY. © 2007 - 2019 FRONTIERS MEDIA S.A. ALL RIGHTS RESERVED.",NA,"elicit_include,original_Tiab_exclude","elicit,original","sr1_elicit_76, e2c16e31-a6de-4843-ac38-73695391ddb2"
"sr1_elicit_83","V. Lam, C. Mielnik, C. Baimel, Pieter Beerepoot, S. Espinoza, I. Sukhanov, W. Horsfall, R. Gainetdinov, S. Borgland, A. Ramsey, A. Salahpour","2018","Frontiers in Pharmacology","10.3389/fphar.2018.00953","Behavioral Effects of a Potential Novel TAAR1 Antagonist",NA,NA,NA,"THE TRACE AMINE ASSOCIATED RECEPTOR 1 (TAAR1) IS A G-PROTEIN COUPLED RECEPTOR EXPRESSED IN THE MONOAMINERGIC REGIONS OF THE BRAIN, AND REPRESENTS A POTENTIAL NOVEL THERAPEUTIC TARGET FOR THE TREATMENT OF NEUROLOGICAL DISORDERS. WHILE SELECTIVE AGONISTS FOR TAAR1 HAVE BEEN SUCCESSFULLY IDENTIFIED, ONLY ONE HIGH AFFINITY TAAR1 ANTAGONIST HAS BEEN DESCRIBED THUS FAR. WE PREVIOUSLY IDENTIFIED FOUR POTENTIAL LOW POTENCY TAAR1 ANTAGONISTS THROUGH AN IN SILICO SCREEN ON A TAAR1 HOMOLOGY MODEL. ONE OF THE IDENTIFIED ANTAGONISTS (COMPOUND 22) WAS PREDICTED TO HAVE FAVORABLE PHYSICOCHEMICAL PROPERTIES, WHICH WOULD ALLOW THE DRUG TO CROSS THE BLOOD BRAIN BARRIER. IN VIVO STUDIES WERE THEREFORE CARRIED OUT AND SHOWED THAT COMPOUND 22 POTENTIATES AMPHETAMINE- AND COCAINE-MEDIATED LOCOMOTOR ACTIVITY. FURTHERMORE, ELECTROPHYSIOLOGY EXPERIMENTS DEMONSTRATED THAT COMPOUND 22 INCREASED FIRING OF DOPAMINE NEURONS SIMILAR TO EPPTB, THE ONLY KNOWN TAAR1 ANTAGONIST. IN ORDER TO ASSESS WHETHER THE EFFECTS OF COMPOUND 22 WERE MEDIATED THROUGH TAAR1, EXPERIMENTS WERE CARRIED OUT ON TAAR1-KO MICE. THE RESULTS SHOWED THAT COMPOUND 22 IS ABLE TO ENHANCE AMPHETAMINE- AND COCAINE-MEDIATED LOCOMOTOR ACTIVITY, EVEN IN TAAR1-KO MICE, SUGGESTING THAT THE IN VIVO EFFECTS OF THIS COMPOUND ARE NOT MEDIATED BY TAAR1. IN COLLABORATION WITH PSYCHOACTIVE DRUG SCREENING PROGRAM, WE ATTEMPTED TO DETERMINE THE TARGETS FOR COMPOUND 22. PSYCHOACTIVE DRUG SCREENING PROGRAM (PDSP) RESULTS SUGGESTED SEVERAL POTENTIAL TARGETS FOR COMPOUND 22 INCLUDING, THE DOPAMINE, NOREPINEPHRINE AND SEROTONIN TRANSPORTERS; AS WELL AS SIGMA 1 AND 2 RECEPTORS. OUR FOLLOW-UP STUDIES USING HETEROLOGOUS CELL SYSTEMS SHOWED THAT THE DOPAMINE TRANSPORTER IS NOT A TARGET OF COMPOUND 22. THEREFORE, THE BIOLOGICAL TARGET OF COMPOUND 22 MEDIATING ITS PSYCHOACTIVE EFFECTS STILL REMAINS UNKNOWN. © 2018 LAM, MIELNIK, BAIMEL, BEEREPOOT, ESPINOZA, SUKHANOV, HORSFALL, GAINETDINOV, BORGLAND, RAMSEY AND SALAHPOUR.",NA,"elicit_exclude,original_ft_exclude","elicit,original","sr1_elicit_83, acc7ac22-2995-4195-814d-c3969574f422"
