StudyId,Title,Authors,PublicationName,AlternateName,Abstract,Url,AuthorAddress,Year,PublishedBeforeOriginalSearch,Doi,ReferenceType,Keywords,PdfRelativePath,CustomId,DateTimeStudyAdded,SystematicSearchId,SystematicSearchName,InvestigatorIds,InvestigatorNames,DateTimeOfScreenings,ScreeningDecisions,ScreeningStatus
4afc0d09-41f6-4249-a09a-efb41b7d1d1c,Real-World Accuracy of a SARS-CoV-2 Rapid Diagnostic Tests in the Republic of Korea,"O Kweon, Hye Ryoun Kim, Mi-Kyung Lee, Yong Kwan Lim",Journal of Korean medical science,,"Antigen rapid diagnostic tests (RDTs) became the most important tool for the diagnosis of the coronavirus disease 2019 (COVID-19), however there have been very few evaluations of the accuracy of the RDTs in actual use. In this study, we investigated the performance accuracy of the RDT, the STANDARD Q COVID-19 Ag (STANDARD Q), in the Republic of Korea. We collected a total of 5,792 results that underwent both RDT and reverse transcription polymerase chain reaction simultaneously, and overall sensitivity and specificity of the STANDARD Q were 57.6% and 99.9%, respectively. With binomial logistic regression analysis, we estimated that about half of the COVID-19 patients with a cycle threshold value of 25 for E and RdRP were RDT-negative. These results suggest that the clinical sensitivity of RDTs against severe acute respiratory syndrome coronavirus 2 is considerably low in a real-world setting, and we recommend that limitations of RDTs should be considered when setting up COVID-19 test strategies.",,,2022,FALSE,10.3346/jkms.2022.37.e310,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93;429acf97-29e8-4ee6-9680-bbcb8847af89,Katarzyna Stefanska;Harris Khalid;Charis Wong,2025-08-09 19:18:26;2025-08-11 00:39:38;2025-08-14 17:04:29,Included;Excluded;Excluded,Excluded
5e4c1a83-fb5c-4e59-87ab-b3e42d3bde90,A Synchronous Blind Test and Methodological Comparison Between Colloidal Gold Rapid Test vs RT-PCR For Sars-Cov-2 Detection,"A. Mourtzikou, D. Tsiftsis, Maria Agrogianni, Nikolaos Kasimatis, Anthoula Dritsa, M Stamouli, Panagiotis Koumpouros, Christina Seitopoulou, Elpida Toka",European Journal of BioMedical Research,,"Background: The current pandemic due to novel SARS-CoV-2 virus dramatically affected health care systems and public health worldwide. The present study aimed to evaluate two analytical methods, colloidal gold antigen rapid test vs reference PCR for the detection of SARS-CoV-2. The patients enrolled in the trial were admitted at the emergency department of a tertiary care hospital, with symptoms of suspected COVID-19 disease.\\nMethods: A total of 300 patients participated in the study. Patientsâ€™ age, gender and result from the Colloidal antigen rapid test were recorded. PCR detection for SARS-CoV-2 was then applied, according to the manufacturerâ€™s instructions. Statistical analysis of all collected data was performed for sensitivity, specificity, ROC curves, PV+, PV- and Cohenâ€™s kappa coefficient. McNemarâ€™s chi-squared test and p-values were also tested.\\nResults: A p-value=0.045 from McNemarâ€™s chi-squared test for CI 95% was observed, so H0 marginally is not rejected. The sensitivity of colloidal gold antigen rapid test was 79%, the specificity 96%, PV+89%, PV-91% and the kappa coefficient=0.79 (>0.5) that correlates to substantial agreement according to Cohenâ€™s Kappa interpretation.\\nConclusions: Through the methodological comparisons and according to WHO guidelines for the sensitivity, specificity and kappa coefficient that correlates to substantial agreement the Colloidal Gold Antigen Rapid Test for SARS-CoV-2 meet the needs of clinical test in the emergency unit playing an important role in the context of mass patient screening and screening in remote areas.",,,2022,FALSE,10.24018/ejbiomed.2022.1.5.26,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-08 12:50:53;2025-08-09 01:02:14,Included;Included,Included
d8d6019b-2d40-43fa-88e6-7acd3303dfa9,Microbes and Infectious Diseases Evaluating the performance of two rapid antigen detection tests in diagnosis of SARS- COV- 2 infection,"Yasmin A. El Mahdy, May S. Soliman, S. Khairat, N. Reda, Nermeen A. El, desouky, Noha S Soliman",-,,NA,,,2022,TRUE,-,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93;429acf97-29e8-4ee6-9680-bbcb8847af89,Katarzyna Stefanska;Harris Khalid;Charis Wong,2025-08-09 19:12:40;2025-08-11 00:43:42;2025-08-13 23:27:42,Included;Excluded;Excluded,Excluded
95003ee9-a87a-47b9-b773-8fe26085eff3,A COMPARATIVE STUDY OF DIAGNOSTIC ACCURACY OF A POINT-OF-CARE SCREENING TEST VIS-Ã€-VIS A GOLD STANDARD TEST FOR DIAGNOSIS OF COVID-19 IN CASES OF SURGICAL EMERGENCIES,"Shachindra Kumar Pathak, Subramaniam Swaminathan, Anand Neelakantan, Nilotpal Behuria ",International journal of scientific research,,"In this COVID â€“ 19 pandemic, there's an urgent need for a sensitive and speci\\uf001c test which provides results in a short span of time. Rapid Antigen\\nTests, have the potential to replace RT-PCR tests as a con\\uf001rmatory test. A comparative study of Point-of-Care test vis-Ã -vis gold standard test was\\ncarried out by the Surgical Department of a secondary level care hospital. A total of 112 patients, with various surgical emergencies were tested, by\\nRADT and by RT-PCR for con\\uf001rmation. Patients were managed based on RADT results as per the institutional algorithm. 107 RADTs tested\\nnegative while \\uf001ve tested positive. 105 RT-PCR tested negative while seven tested positive. Two patients reported negative by RADT were\\nreported as RT-PCR positive. Although RADTs have the potential, their sensitivity is highly variable. To establish them as diagnostic tests of\\nchoice, RADTs need to be developed further so as to ensure that their sensitivity is high and results are reproducible across multiple centers.",,,2022,TRUE,10.36106/ijsr/4702316,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93;429acf97-29e8-4ee6-9680-bbcb8847af89,Katarzyna Stefanska;Harris Khalid;Charis Wong,2025-08-09 09:43:48;2025-08-11 00:42:32;2025-08-13 23:08:27,Included;Excluded;Excluded,Excluded
20ada0c8-3066-465f-bc9a-153191c484d2,Diagnostic accuracy of SARS-CoV-2 rapid antigen self-tests in asymptomatic individuals in the Omicron period: cross sectional study,"R. Venekamp, E. Schuit, L. Hooft, I. Veldhuijzen, W. Bijllaardt, S. Pas, V. Zwart, E. Lodder, M. Hellwich, M. Koppelman, R. Molenkamp, C. Wijers, I. H. Vroom, L. C. Smeets, C. Nagel-Imming, W. Han, S. van den Hof, J. Kluytmans, J. H. van de Wijgert, K Moons",medRxiv,,"AbstractObjectivesTo assess the performances of three commonly used rapid antigen diagnostic tests (Ag-RDTs) used as self-tests in asymptomatic individuals in the Omicron period.DesignCross-sectional diagnostic test accuracy study.SettingThree public health service COVID-19 test sites in the Netherlands.Participants3,600 asymptomatic individuals aged â‰¥16 years presenting for SARS-CoV-2 testing for any reason except confirmatory testing after a positive self-test.InterventionsParticipants were sampled for RT-PCR (reference test) and received one self-test (either Acon Flowflex (Flowflex), MP Biomedicals (MPBio), or Siemens-Healthineers Clinitest (Clinitest)) to perform unsupervised at home within three hours and blinded to the RT-PCR result.Main Outcome(s) and Measures(s)Diagnostic accuracies (sensitivity, specificity, positive and negative predictive values) of each self-test compared to RT-PCR.ResultsOverall sensitivities of the three self-tests were 27.5% (95% CI: 21.3-34.3%) for Flowflex, 20.9% (13.9-29.4%) for MPBio, and 25.6% (19.1-33.1%) for Clinitest. After applying a viral load cut-off (â‰¥5.2 log10 SARS-CoV-2 E-gene copies/mL), sensitivities increased to 48.3% (95% CI: 37.6-59.2%), 37.8% (22.5-55.2%), and 40.0% (29.5-51.2%), respectively. No consistent differences were found in sensitivities by COVID-19 vaccination status, having had a prior SARS-CoV-2 infection, gender or age across the three self-tests. Specificities were >99% for all tests in most analyses.ConclusionsThe sensitivities of three commonly used SARS-CoV-2 Ag-RDTs when used as self-tests in asymptomatic individuals in the Omicron period, were very low. Our findings indicate that Ag-RDT self-testing in asymptomatic individuals may only detect the minority of infections at that point in time and may not be sufficient to prevent the spreading of the virus to other (vulnerable) persons. Repeated self-testing in case of a negative self-test is advocated to improve the diagnostic yield of the self-tests, and individuals should certainly be advised to re-test when symptoms develop.Summary boxWhat is already known on this topicIf sufficiently reliable, SARS-CoV-2 self-testing by asymptomatic persons prior to admission in places where groups gather could have a huge public health impact by lowering the reproduction number or keep it below one for longer periods.Current evidence suggests that SARS-CoV-2 rapid antigen diagnostic tests (Ag-RDTs) when used as self-tests by asymptomatic individuals perform suboptimal, but sample sizes of the previous studies were too small to draw robust conclusions, and also empirical data on the accuracy of Ag-RDT self-tests in asymptomatic individuals during the Omicron period are scarce.What this study addsCompared to RT-PCR testing, overall sensitivities of three commercially available SARS-CoV-2 Ag-RDTs when used as self-tests by asymptomatic individuals (primary analysis population of non-confirmatory testers; n= 3600, 87% of full analysis population) in the Omicron period, were very low: 27.5% (95% CI: 21.3-34.3%) for the Acon Flowflex test, 20.9% (13.9-29.4%) for the MP Biomedicals test, and 25.6% (19.1-33.1%) for the Siemens Healthineers Clinitest Ag-RDT, which increased to 48.3% (95% CI: 37.6-59.2%), 37.8% (22.5-55.2%), and 40.0% (29.5-51.2%), respectively, when applying a viral load cut-off (â‰¥5.2 log10 SARS-CoV-2 E-gene copies/mL).Our findings indicate that Ag-RDT self-testing in asymptomatic individuals may only detect the minority of infections at that point in time and may not be sufficient to prevent the spreading of the virus to other (vulnerable) persons. Repeated self-testing in case of a negative self-test is advocated to improve the diagnostic yield of the self-tests, and individuals should certainly be advised to re-test when symptoms develop.",,,2022,TRUE,10.1101/2022.07.07.22277366,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-09 19:05:22;2025-08-11 00:34:23,Included;Included,Included
891a42c9-af29-4c20-b8e7-e769031f4c69,310. Longitudinal Assessment of Point-of-Care LumiraDx Antigen and Antibody Test Performance During Acute SARS-CoV-2 Infection and Recovery,"R. Dalmat, Roshni Prabhu, M. Bauer, Matthew H Ikuma, Daphne Hamilton, E. Rechkina, J. Cantera, Benjamin D Grant, P Drain",Open Forum Infectious Diseases,,"AbstractBackgroundRapid COVID-19 tests can offer significant advantages and reduce health disparities. The LumiraDx SARS-CoV-2 platform can perform microfluidic fluorescence assays for the rapid detection of SARS-CoV-2 antigen (Ag) and antibodies (Ab). We evaluated both tests in a longitudinal cohort to evaluate performance during acute SARS-CoV-2 infection and recovery.MethodsWe collected nasal samples from 71 unique participants at four clinic visits spanning 0-21 days since symptom onset (DSSO); blood samples were collected from the same participants over six visits spanning 0-87 DSSO. For Ag testing, 232 anterior nasal swabs were assayed by: 1) the LumiraDx Ag test, 2) a laboratory-based electrochemiluminescence immunoassay for N Ag, 3) RT-PCR (Hologic Panther Fusion), and 4) culture (growth in VeroE6AT cells). For Ab testing, 308 serum samples were assayed by: 1) the LumiraDx Ab test and 2) Roche Elecsys Anti-S SARS-CoV-2 total Ab test. Measures of concordance [positive predictive agreement (PPA), negative predictive agreement (NPA), and Cohenâ€™s Kappa (Îš)] were estimated for qualitative results of the LumiraDx tests versus corresponding lab reference tests. Confidence intervals were estimated via bootstrapping.ResultsLumiraDx Ag results had strong agreement with lab N-Ag results (Îš &gt; 0.80) across all samples. Between 0-5 days, agreement was perfect, except for one sample resulting positive by LumiraDx Ag and negative by lab Ag. Agreement with PCR results was moderate overall (Îš=0.60), though substantial (Îš &gt; 0.6) for both 0-5 DSSO (PPA=0.96/NPA=0.80) and 6-10 DSSO (PPA=0.96/NPA=0.59). Agreement with culture results was moderate overall (Îš=0.46): substantial (Îš=0.6) between 0-5 DSSO (PPA=0.96/NPA=0.60) and fair (Îš=0.29) between 6-10 DSSO (PPA=1.0/NPA=0.32).LumiraDx Ab results showed almost perfect agreement with lab Ab results across all samples (Îš=0.88), with substantial agreement (Îš &gt; 0.7) for samples collected 0-10 DSSO (PPA=0.93/NPA=0.89) and 11-28 DSSO (PPA=0.99/NPA=0.69).Longitudinal agreement of LumiraDx antigen test result and culture positivity, by PCR Ct value.Nasal samples grouped by participant (lines) and agreement of results between LumiraDx antigen test result and culture positivity (proxy for infectiousness).ConclusionLumiraDx rapid tests perform well compared to more costly and time-consuming lab methods of Ag and Ab detection. The rapid Ag test may be helpful in identifying patients infectious between 0-5 DSSO, given the substantial concordance of the rapid Ag test and culture positivity.DisclosuresDaphne Hamilton, BA, Roche (spouse is employed by Roche): Employee.",,,2022,FALSE,10.1093/ofid/ofac492.388,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:43:53;2025-08-11 14:55:52,Excluded;Excluded,Excluded
0b7bd207-ed0a-43cc-8655-c2544845e5a4,Evaluation of rapid antigen test for detection of SARS-COV2 Virus in comparison with real-time reverse transcription-polymerase chain reaction assay,"P. Mantur, Smitha Bagali, Gandhi Sani, P Shahapur, Rajesh Honnutagi, Mallangouda M Patil",Journal of Datta Meghe Institute of Medical Sciences University,,"Introduction:The coronavirus disease 2019 (COVID-19) pandemic caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) continues to spread worldwide. Antigen point-of-care tests are needed to help speed up the testing of SARS-CoV-2. In this study, we evaluated the performance of a rapid SARS-CoV-2 antigen detection assay to the SARS-CoV-2 real-time reverse transcription-polymerase chain reaction (RT-PCR) test.Materials and Methods:COVID-19 infection suspected patients and contact individuals provided 185 respiratory samples (mostly nasopharyngeal and throat swabs) during the study from April to June 2021. The rapid SARS-CoV-2 antigen detection test was compared to the real-time RT-PCR test for SARS-CoV-2 detection in respiratory specimens.Results:By real-time RT-PCR testing, 80 (43.2%) of 185 respiratory samples were positive for SARS-CoV-2 RNA, while 105 (56.8%) were negative. The sensitivity and specificity of the fast SARS-CoV-2 antigen detection test were 63.1% and 90.1%, respectively.Conclusion:The sensitivity and specificity of the fast assay for SARS-CoV-2 antigen detection were comparable to those of the real-time RT-PCR assay. As a result, the rapid and easy SARS-CoV-2 antigen detection test could be used as a screening assay.",,,2022,TRUE,10.4103/jdmimsu.jdmimsu_72_22,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:43:28;2025-08-11 14:59:58,Included;Included,Included
68504725-1851-4984-a0ef-bc69b9b480d1,"A Multi-Center Clinical Diagnostic Accuracy Study of Surestatus - an Affordable, WHO Emergency-Use-Listed, Rapid, Point-of-Care, Antigen-Detecting Diagnostic Test for SARS-CoV-2","L. J. KrÃ¼ger, A. Lindner, M. Gaeddert, F. Tobian, J. Klein, Salome Steinke, F. Lainati, P. Schnitzler, O. Nikolai, F. Mockenhaupt, J. Seybold, V. Corman, T. Jones, N. Pollock, B. Knorr, A. Welker, Stephan Weber, Nandini Sethurarnan, Jayanthi Swaminathan, Hilda Solomon, Ajay Padmanaban, M. Thirunarayan, L. Prabakaran, M. de Vos, S. Ongarello, J. Sacks, C. Escadafal, C Denkinger",Social Science Research Network,,"Background: Access to RT-PCR testing, the gold standard for SARS-CoV-2 detection, is limited throughout the world, due to restricted resources, available infrastructure, and high costs. Antigen-detecting, rapid diagnostic tests (Ag-RDTs) overcome some of these barriers, but independent clinical validations in settings of intended use are scarce. To inform the World Health Organisations (WHO) emergency use listing (EUL) procedure and ensure affordable, high-quality Ag-RDTs, we assessed the performance and ease-of-use of the SureStatus for SARS-CoV-2. 
Methods: This prospective, multi-center diagnostic accuracy study recruited unvaccinated participants with presumed SARS-CoV-2 infection in India and Germany from Dec 2019 to Mar 2021 when predominantly alpha (B.1.1.7) variant was circulating. Paired swabs were performed for (i) routine clinical RT-PCR testing (sampling was either nasopharyngeal (NP), or NP/OP combined) and (ii) for Ag-RDT (sampling was nasopharyngeal (NP)). Performance of the Ag-RDT was compared to RT-PCR overall, and according to predefined subgroups e.g., cycle threshold (Ct)-value, symptoms, and days from symptom onset. To understand usability, a System Usability Scale (SUS) questionnaire and ease-of-use (EoU) assessment were performed.  
Findings: A total of 1119 participants were included in the analysis of whom 205 (18·3%) were RT-PCR positive. SureStatus detected 169 out of 205 RT-PCR positive participants, reporting a sensitivity of 82·4% (95% CI: 76·6%-87·1%) and a specificity of 98·5% (95% CI: 97·4%-99·1%). In the first 7 days post symptom onset sensitivity was 90·7% (95% CI: 83·5%-94·9%). The test was characterized as easy to use (SUS: 85/100) and considered suitable for point-of-care settings although quality concerns were raised due to visibly contaminated packaging of swabs included in the test kits. 

Interpretation: The SureStatus diagnostic test can be considered a reliable test in the first week of SARS-CoV-2 infection with high sensitivity in combination with excellent usability.",,,2022,TRUE,10.2139/ssrn.4072491,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-07 18:39:30;2025-08-09 01:03:07,Included;Included,Included
3fbd153a-8830-489a-863d-97c17799646d,Evaluation of a novel SARSâ€CoVâ€2 rapid antigenic test diagnostic value in respiratory samples; is the reported test accuracy similar to values in the realâ€world? A crossâ€sectional study,AhmadReza Rezaeian H. Hatami,Health Science Reports,,"AbstractBackground and AimsAlthough reverse transcriptionâ€polymerase chain reaction (RTâ€PCR) assay was introduced as the gold standard to detect SARSâ€CoVâ€2, the method was known to be timeâ€consuming besides the requirement for an equipped laboratory. This survey aims to investigate a novel SARSâ€CoVâ€2Â antigen test as a diagnostic tool in COVIDâ€19 patients to overcome these limitations in addition to evaluating COVIDâ€19 population characteristics.MethodsA retrospective crossâ€sectional study was carried out during the first semester of 2021, and about 1070 nasopharyngeal samples were collected to compare the Eâ€Health Barakat Company SARSâ€CoVâ€2 antigen rapid test results with RTâ€PCR reports as the reference method.ResultsTotally 537 participants were included in this study for employing RTâ€PCR and the antigen test sequentially. The novel antigen rapid test sensitivity is considered 21.09% in the real world, though 81% in the manufacturer's instruction has been mentioned. Moreover, the most revealed manifestations were found respiratory symptoms and fatigue sensations.ConclusionThis study is the first one on evaluating the SARSâ€CoVâ€2 antigen test in our country. Although the novel antigen assay was found quick and easy to perform, the test performance was very disappointing. The extensive falseâ€negative results made it an inappropriate candidate for mass screening.",,,2022,FALSE,10.1002/hsr2.765,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:36:57;2025-08-11 15:26:58,Included;Included,Included
f167f2dd-3644-4346-9eb0-5a5095530999,Rapid Diagnostic Test (RDT) Prototype Validation Test for SARS CoV-2 Antigen in Comparison With RT-PCR Assay,Devi Rahmadhona ,Unram Medical Journal,,"Background: The diagnosis of Coronavirus Disease-2019 (COVID-19) is established based on Real-time reverse transcription-polymerase chain reaction (RT-PCR). However, due to the availibity, high cost and length of time of RT-PCR, a reliable alternative is needeed. Rapid Diagnostic Test (RDT) costs cheaper, near-patient use, and if performed and interpreted correctly can be used in areas without RT-PCR or if immediate diagnosis is needed. Objective : To evaluate the quality of RDT SARS CoV-2 prototype compared to RT-PCR. Methods: The patients in this study were patients with RDT antigen and or RT-PCR SARS-CoV-2 examination at Mataram University Hospital who had approved to be research subject. Nasopharyngeal swab sample was used for RDT Antigen SARS-CoV-2 Prototype. Whereas, nasopharyngeal and oropharyngeal swab sampel were used for RT-PCR SARS-CoV-2. The value of sensitivity, specificity and accuray of RDT prototype were assessed based on the RT-PCR result. Results: Total of 124 samples were included in this study. Approximately 39 (31.4%) were positive and 85 (68.5%) were negative. The sensitivity, specificity and accuracy of the SARS CoV-2 RDT prototype were 92.31% (79.13 - 98.38 %, 95% CI), 97.65% (91.76 - 99.71%, 95% CI) and 97.63 % (93.16 - 99.52 %, 95% CI), respectively. There were 5 discrepancies in RDT prototype results compare to the RT-PCR result. Conclusion: The RDT SARS-CoV-2 Antigen prototype showed good sensitivity, specificity and accuracy. Hence, this RDT has the potential to be used for screening or diagnosis, especially in areas with high disease prevalence and low rescorce setting.Â ",,,2022,FALSE,10.29303/jku.v11i4.866,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:35:17;2025-08-11 15:04:47,Included;Included,Included
6c42c4eb-185f-4795-b12f-83b8012ab8e2,Accuracy of point-of-care Panbioâ„¢ SARS-CoV-2 antigen-detection test in a socioeconomically vulnerable population in Brazil,"C. C. Gontijo, R. N. Brito, Ana Izabel Passarella Teixeira, G. Romero, Priscilla Pedrette, W. Ramalho, E. Noronha, R. Haddad, W AraÃºjo",Frontiers in Tropical Diseases,,"BackgroundDevelopment and validation of point-of-care (POC) diagnostic tests with high accuracy is critical for underrepresented populations, allowing for wider access to diagnosis. Here, we evaluate the performance of the Panbioâ„¢ antigen-rapid test device (Ag-RTD) for SARS-CoV-2, our index test, having RT-qPCR as the reference standard.MethodsThis phase III validation study was conducted concomitantly with a primary health care center routine tending to a low-income Brazilian population. Eligibility criteria were residing at Cidade Estrutural and presenting flu-like/respiratory symptoms for 3-10 days.ResultsAmong the 505 participants, 45.15% (228/505) tested positive for RT-qPCR and 54.85% (277/505) for the Ag-RTD. Overall sensitivity was 76.32% (CI95% 70.39-81.37) and specificity was 98.92% (96.02-99.82).ConclusionsOur results show that the Panbioâ„¢ Ag-RTD does not meet the minimum performance requirements established by the World Health Organization (â‰¥ 80% sensitivity and â‰¥ 97% specificity compared to a reference test in suspected COVID-19 cases). Thus, we do not recommend the implementation of Panbioâ„¢Ag-RTD as a single diagnostic tool in underrepresented and disadvantaged populations. Finally, we discuss a possible setting for the use of Panbioâ„¢Ag-RTD under combined sensitivity.",,,2022,FALSE,10.3389/fitd.2022.929524,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-07 18:48:17;2025-08-09 01:04:37,Included;Included,Included
6bd59fc1-33b7-4338-8cd6-2f3b368912e8,Performance Characteristics and Utility of the Standard Q COVID-19 Antigen Test for Emergency Admissions to Healthcare Facilities.,"A. DedeiÄ‡-LjuboviÄ‡, El Jesah ÃuliÄ‡, Erna HusiÄ‡, Jasmina HalkoviÄ‡, DÅ¾emilja GaÄanoviÄ‡, I SalimoviÄ‡-BeÅ¡iÄ‡",Acta medica,,"This study evaluated the performance of the COVID-19 Ag-RDT compared to the real-time reverse transcription-polymerase chain reaction (rtRT-PCR) for SARS-CoV-2 detection and its use among patients referred for emergency admission. A total of 120 nasopharyngeal swabs were collected from patients referred for emergency admission and immediately preceded for testing to the Unit of Clinical Microbiology. Out of 60 Ag positive tests, 53 (88.3%) were confirmed by rtRT-PCR, while 7 (11.7%) tested negative (false positives). Out of 60 Ag negative tests, 56 (93.3%) were confirmed negative by rtRT-PCR, and 4 (6.7%) were positive (false negatives). Ct value comparison was performed for 53 samples that were positive by both methods: 8 (15.1%) isolates had Ct value up to 20; 37 (69.8%) 21 to 30 and 8 (15.1%) 31 to 40, respectively. The sensitivity of the analyzed rapid Ag test was 92.9%, and specificity 88.9%. The accuracy of the Ag test was 90.8%. This study has shown that rapid Ag tests can be used in emergency admissions to healthcare facilities. However, rtRT-PCR should be considered after negative antigen test results in symptomatic patients, and after positive antigen test results in asymptomatic persons.",,,2022,FALSE,10.14712/18059694.2023.4,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,6432ced2-e8af-4e33-a28f-368c927c5445;693ff678-f429-46bd-930a-439117565d93,Katarzyna Stefanska;Harris Khalid,2025-08-08 12:51:11;2025-08-08 19:19:58,Included;Included,Included
aabed90e-ac72-45de-9847-b7d3085f2356,EVALUASI VALIDITAS KIT RAPID DIAGNOSTIC TEST ANTIGEN (RDT-Ag) SARS-CoV-2,Rizana Fajrunniâ€™mah ,Meditory,,"The COVID-19 pandemic is still ongoing around the world. The rapid and easy development and validation of diagnostic methods is a top priority in response to the handling of the COVID-19 pandemic. The study aimed to evaluate the performance of the SARS-CoV-2 Antigen Rapid Diagnostic Test (RDT-Ag). The RDT-Ag kits evaluated in the study were RDT-Ag VD, RDT-Ag GB kits, and RDT-Ag TS kits that included sensitivity and specificity values. rRT-PCR and RDT-Ag tests use 90 samples of the same nasopharyngeal or oropharyngeal swab. The samples included 30 positive samples (Ct â‰¤ 25), 30 positive samples (Ct  25), and 30 negative samples. Then, the results of rRT-PCR are used as a standard reference for RDT-Ag evaluation. RDT-Ag VD kit obtained 80% sensitivity in the positive sample group with a Ct value of â‰¤25, and 10% in the positive sample group with a Ct value of 25 with 93.3% specificity. The RDT-Ag GB kit obtained 70% sensitivity in the positive sample group with a Ct value of â‰¤ 25, and 10% in the positive sample group with a Ct value of  25 with 100% specificity. The RDT-Ag TS kit obtained 93.3% sensitivity in the positive sample group with a Ct value of â‰¤25, and 20% in the positive sample group with a Ct value of 25 with 100% specificity. The sensitivity of RDT-Ag compared to the rRT-PCR results increased in the sample with a Ct value of â‰¤25 ( 70%) and its sensitivity decreased dramatically in the sample with a Ct value ofÂ  25 ( 20%).",,,2022,FALSE,10.33992/meditory.v10i2.2274,,,,,06/08/2025 20:34,8a5e7394-0169-4f90-9857-93aed053acb1,SR2 screen,693ff678-f429-46bd-930a-439117565d93;6432ced2-e8af-4e33-a28f-368c927c5445,Harris Khalid;Katarzyna Stefanska,2025-08-11 00:43:47;2025-08-11 15:25:47,Excluded;Excluded,Excluded
