"duplicate_id","author","year","journal","doi","title","pages","volume","number","abstract","isbn","label","source","record_ids"
"sr2_original_342","Nordgren J.Sharma S.Olsson H.Jämtberg M.Falkeborn T.Svensson L.Hagbom M.",NA,"","10.1016/j.jcv.2021.104846","SARS-CoV-2 rapid antigen test: High sensitivity to detect infectious virus",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_342,sr2_elicit_250"
"sr2_original_343","Oh S. M.Jeong H.Chang E.Choe P. G.Kang C. K.Park W. B.Kim T. S.Kwon
W. Y.Oh M. D.Kim N. J.",NA,"","10.1016/j.jcv.2021.104846","Clinical Application of the Standard Q COVID-19 Ag Test for the Detection of SARS- CoV-2 Infection",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_343,sr2_elicit_250"
"sr2_original_344","Olearo F.Nörz D.Heinrich F.Sutter J. P.Roedl K.Schultze A.Wiesch J. S. Z.Braun P.Oestereich L.Kreuels B.Wichmann D.Aepfelbacher M.Pfefferle S.Lütgehetmann M.",NA,"","10.1016/j.jcv.2021.104782","Handling and accuracy of four rapid antigen tests for the diagnosis of SARS-CoV-2 compared to RT-qPCR",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_344,sr2_elicit_43"
"sr2_original_347","Osterman A.Baldauf H. M.Eletreby M.Wettengel J. M.Afridi S. Q.Fuchs T.Holzmann E.Maier A.Döring J.Grzimek-Koschewa N.Muenchhoff
M.Protzer U.Kaderali L.Keppler O. T.",NA,"","10.1007/s00430-020-00698-8","Evaluation of two rapid antigen tests to detect SARS-CoV-2 in a hospital setting",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_347,sr2_elicit_154"
"sr2_original_351","Pérez-García F.Romanyk J.Gómez- Herruz P.Arroyo T.Pérez-Tanoira R.Linares M.Pérez Ranz I.Labrador Ballestero A.Moya Gutiérrez H.Ruiz- Álvarez M. J.Cuadros-González J.",NA,"","10.1016/j.jcv.2021.104781","Diagnostic performance of CerTest and Panbio antigen rapid diagnostic tests to diagnose SARS-CoV-2 infection",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_351,sr2_elicit_195"
"sr2_original_352","Pérez-García F.Romanyk J.Moya Gutiérrez H.Labrador Ballestero A.Pérez Ranz I.González Arroyo J.González Ventosa V.Pérez-Tanoira R.Domingo Cruz C.Cuadros-González J.",NA,"","10.1002/jmv.27089","Comparative evaluation of Panbio and SD Biosensor antigen rapid diagnostic tests for COVID-19 diagnosis",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_352,sr2_elicit_156"
"sr2_original_359","Uwamino YoshifumiNagata MikaAoki WataruNakagawa TerumichiInose RikaYokota HiromitsuFurusawa YuriSakai-Tagawa YukoIwatsuki- Horimoto KiyokoKawaoka YoshihiroHasegawa NaokiMurata Mitsuru",NA,"","10.1016/j.jiac.2021.04.010","Accuracy of rapid antigen detection test for nasopharyngeal swab specimens and saliva samples in comparison with RT-PCR and viral culture for SARS-CoV-2 detection",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_359,sr2_elicit_334"
"sr2_original_360","van der Moeren N.Zwart V. F.Goderski G.Rijkers G. T.Bijllaardt W.Veenemans J.Kluytmans J. A. J. W.Pas S. D.Meijer A.Verweij J. J.Murk J. L. A. N.Stohr J.
J. J. M.",NA,"","10.1016/j.jcv.2021.104909","Performance of the Diasorin SARS-CoV-2 antigen detection assay on the LIAISON XL",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_360,sr2_elicit_366"
"sr2_original_361","Van Honacker E.Van Vaerenbergh K.Boel A.De Beenhouwer H.Leroux- Roels I.Cattoir L.",NA,"","10.1016/j.jhin.2021.03.021","Comparison of five SARS-CoV-2 rapid antigen detection tests in a hospital setting and performance of one antigen assay in routine practice: a useful tool to guide isolation precautions?",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_361,sr2_elicit_329"
"sr2_original_369","Koeleman J. G. M.Brand H.de Man S. J.Ong D. S. Y.",NA,"","10.1007/s10096-021-04274-7","Clinical evaluation of rapid point-of-care antigen tests for diagnosis of SARS-CoV-2 infection",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_369,sr2_elicit_83"
"sr2_original_370","Seynaeve Y.Heylen J.Fontaine C.Maclot F.Meex C.Diep A. N.Donneau
A. F.Hayette M. P.Descy J.",NA,"","10.3390/jcm10132774","Evaluation of Two Rapid Antigenic Tests for the Detection of SARS-CoV-2 in Nasopharyngeal Swabs",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_370,sr2_elicit_317"
"sr2_original_373","J. Andreani; J. Lupo; R. Germi; C. Laugier; M. Roccon; S. Larrat; P. Morand; B. Nemoz",NA,"","10.1016/j.jcv.2021.104947","Evaluation of six commercial SARS-CoV-2 rapid antigen tests in nasopharyngeal swabs: Better knowledge for better patient management?",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_373,sr2_elicit_268"
"sr2_original_379","V. R. Francis; M. A. R. V. Muthugala",NA,"","10.1371/journal.pone.0262399","Field evaluation of a commercially available COVID-19 rapid antigen test kit",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_379,sr2_elicit_91"
"sr2_original_386","C. Leli; L. Di Matteo; F. Gotta; E. Cornaglia; D. Vay; I. Megna; R. E. Pensato; R. Boverio; A. Rocchetti",NA,"","10.1016/j.ijid.2021.07.043","Performance of a SARS-CoV-2 antigen rapid immunoassay in patients admitted to the emergency department",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_386,sr2_elicit_210"
"sr2_original_388","F. T. G. Y. B. L. Z. M. P. O. E. J. W. Z.
S. M. A. Lombardo",NA,"","10.3390/covid1040063","Diagnostic Performance of a Rapid Antigen Test Compared with the Reverse Transcription Polymerase Chain Reaction for SARS-CoV-2 Detection in Asymptomatic Individuals Referring to a Drive-in Testing Facility",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_388,sr2_elicit_246"
"sr2_original_391","J. Navero-Castillejos; C. Casals- Pascual; S. Narváez; G. Cuesta; J. Carlos Hurtado; M. Fernandez; M. Navarro; A. Peiró-Mestres; M. V. Lasheras; P. Rodriguez; A. Pulgarín;
M. Á. Marcos; J. Vila; M. J. Martínez",NA,"","10.1128/spectrum.02351-21","Diagnostic Performance of Six Rapid Antigen Tests for SARSCoV-2",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_391,sr2_elicit_110"
"sr2_original_393","A. Parikh; L. Cooper; D. Frogel; K. Le Benger; C. K. Cooper; V. Parvu",NA,"","10.3389/fpubh.2022.836328","Large-Scale SARS-CoV-2 Antigen Testing With Real-World Specimens",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_393,sr2_elicit_363"
"sr2_original_396","U. V. Schneider; M. W. Forsberg; T. D.
Leineweber; C. B. Jensen; K. Ghathian; C. N. Agergaard; K. K. Mortensen; A. Cohen; C. S. Jørgensen; H. Larsen; M. B. Hansen;
U. Saleme; A. Koch; N. S. Kirkby; T. Kallemose; M. L. Schaadt; F. H. Jensen; R. L. Jørgensen; C. M. G. Ma;
N. Steenhard; J. D. Knudsen; J. G.
Lisby",NA,"","10.1016/j.jcv.2022.105214","A nationwide analytical and clinical evaluation of 44 rapid antigen tests for SARS- CoV-2 compared to RT-qPCR",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_396,sr2_elicit_258"
"sr2_original_397","T. Seitz; B. Lickefett; M. Traugott; E. Pawelka; M. Karolyi; S. Baumgartner;
S. Jansen-Skoupy; J. Atamaniuk; R. Fritsche-Polanz; J. Asenbaum; C.
Wenisch; M. Födinger; A. Zoufaly",NA,"","10.1007/s11606-022-07448-x","Evaluation of Five Commercial SARS-CoV-2 Antigen Tests in a Clinical Setting",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_397,sr2_elicit_208"
"sr2_original_398","E. V. Divisenko; M. A. Nikiforova; A. E. Siniavin; D. A. Ogarkova; A. V. Shagaev; M. A. Semashko; A. P. Tkachuk; O. A. Burgasova; V. A. Gushchin",NA,"","10.3390/v13102012","The Value of Rapid Antigen Tests for Identifying Carriers of Viable SARS-CoV-2",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_398,sr2_elicit_387"
"sr2_original_400","R. L. Smith; L. L. Gibson; P. P. Martinez; R. Ke; A. Mirza; M. Conte; N. Gallagher; A. Conte; L. Wang; R. Fredrickson; D. C. Edmonson; M. E. Baughman; K. K. Chiu; H. Choi; T. W. Jensen; K. R. Scardina; S. Bradley; S.
L. Gloss; C. Reinhart; J. Yedetore; A.
N. Owens; J. Broach; B. Barton; P. Lazar; D. Henness; T. Young; A. Dunnett; M. L. Robinson; H. H. Mostafa; A. Pekosz; Y. C. Manabe; W.
J. Heetderks; D. D. McManus; C. B.
Brooke",NA,"","10.1101/2021.03.19.21253964","Longitudinal Assessment of Diagnostic Test Performance Over the Course of Acute SARS-CoV-2 Infection",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_400,sr2_elicit_119"
"sr2_original_401","I. Tabain; D. Cucevic; N. Skreb; A. Mrzljak; I. Ferencak; Z. Hruskar; A. Misic; J. Kuzle; A. M. Skoda; H. Jankovic; T. Vilibic-Cavlek",NA,"","10.12998/wjcc.v10.i19.6456","Field evaluation of COVID-19 rapid antigen test: Are rapid antigen tests less reliable among the elderly?",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_401,sr2_elicit_405"
"sr2_original_402","J. Wachinger; I. D. Olaru; S. Horner; P. Schnitzler; K. Heeg; C. M. Denkinger",NA,"","10.1016/j.cmi.2021.07.020","The potential of SARS-CoV-2 antigen-detection tests in the screening of asymptomatic persons",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_402,sr2_elicit_139"
"sr2_original_403","M. Wölfl-Duchek; F. Bergmann; A. Jorda; M. Weber; M. Müller; T. Seitz;
A. Zoufaly; R. Strassl; M. Zeitlinger; H.
Herkner; H. Schnidar; K. Anderle; U. Derhaschnig",NA,"","10.1128/spectrum.02029-21","Sensitivity and Specificity of SARS-CoV-2 Rapid Antigen Detection Tests Using Oral, Anterior Nasal, and Nasopharyngeal Swabs: a Diagnostic Accuracy Study",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_403,sr2_elicit_123"
"sr2_original_408","M. Hagbom; N. Carmona-Vicente; S. Sharma; H. Olsson; M. Jämtberg; Å. Nilsdotter-Augustinsson; J. Sjöwall; J.
Nordgren",NA,"","10.1016/j.heliyon.2022.e08998","Evaluation of SARS-CoV-2 rapid antigen diagnostic tests for saliva samples",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_408,sr2_elicit_352"
"sr2_original_417","O. Y. Bello-Chavolla; N. E. Antonio- Villa; L. Fernández-Chirino; E. C. Guerra; C. A. Fermín-Martínez; A. Márquez-Salinas; A. Vargas-Vázquez;
J. P. Bahena-López",NA,"","10.1371/journal.pone.0256447","Diagnostic performance and clinical implications of rapid SARS-CoV-2 antigen testing in Mexico using real-world nationwide COVID-19 registry data",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_417,sr2_elicit_353"
"sr2_original_422","E. M. S. M. M. B. G. Q. F. K. Z. L. S. I.
L. W. D. S. S. M. M. G. J. Muthamia",NA,"","10.1101/2021.06.03.21258290","CHARACTERISTICS OF RAPID POINT OF CARE SARS-CoV-2 ANTIGEN TESTING IN KENYA",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_422,sr2_elicit_399"
"sr2_original_426","A. Kritikos; G. Caruana; R. Brouillet; J.-
P. Miroz; S. Abed-Maillard; G. Stieger;
O. Opota; A. Croxatto; P. Vollenweider; P.-A. Bart; J.-D. Chiche; G. Greub",NA,"","10.3390/microorganisms9091910","Sensitivity of Rapid Antigen Testing and RT-PCR Performed on Nasopharyngeal Swabs versus Saliva Samples in COVID-19 Hospitalized Patients: Results of a Prospective Comparative Trial (RESTART)",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_426,sr2_elicit_287"
"sr2_original_427","Baro B.Rodo P.Ouchi D.Bordoy A. E.Saya Amaro E. N.Salsench S. V.Molinos S.Alemany A.Ubals M.Corbacho-Monné M.Millat-Martinez P.Marks M.Clotet B.Prat N.Estrada O.Vilar M.Ara J.Vall-Mayans M.G.
Beiras C nullBassat Q.Blanco I.Mitjà O.",NA,"","10.1016/j.jinf.2021.04.009","Performance characteristics of five antigen-detecting rapid diagnostic test (Ag-RDT) for SARS-CoV-2 asymptomatic infection: a head-to-head benchmark comparison",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_427,sr2_elicit_191"
"sr2_original_431","Dankova Z.Novakova E.Skerenova M.Holubekova V.Lucansky V.Dvorska D.Brany D.Kolkova Z.Strnadel J.Mersakova S.Janikova K.Samec M.Pokusa M.Petras M.Sarlinova M.Kasubova I.Loderer D.Sadlonova V.Kompanikova J.Kotlebova N.Kompanikova A.Hrnciarova M.Stanclova A.Antosova M.Dzian A.Nosal V.Kocan I.Murgas D.Krkoska D.Calkovska A.Halasova E.",NA,"","10.3390/ijerph18137037","Comparison of sars-cov-2 detection by rapid antigen and by three commercial rt-qpcr tests: A study from martin university hospital in slovakia",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_431,sr2_elicit_192"
"sr2_original_434","Yin N.Debuysschere C.Decroly M.Bouazza F. Z.Collot V.Martin C.Ponthieux F.Dahma H.Gilbert
M.Wautier M.Duterme C.De Vos
N.Delforge M. L.Malinverni S.Cotton F.Bartiaux M.Hallin M.",NA,"","10.3389/fmed.2021.650581","SARS-CoV-2 Diagnostic Tests: Algorithm and Field Evaluation From the Near Patient Testing to the Automated Diagnostic Platform",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_434,sr2_elicit_218"
"sr2_original_436","F. Cigliano; A. Boccuzzi; V. Basile; A. Ferraro; A. Macciotta; A. Catalano; G. Costa; P. Vineis; C. Sacerdote; V. Caramello",NA,"","10.1093/eurpub/ckab164.813","Are antigen tests useful as screening for the identification of SARS-CoV-2 in emergency rooms?",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_436,sr2_elicit_460"
"sr2_original_437","S. Mathew; J. Saunders; J. Petty; R. Davis",NA,"","10.1016/j.pathol.2021.12.278","Verification and implementation of a rapid antigen test for SARS-CoV2 detection in clinical settings in Sydney local health district (SLHD)",NA,NA,NA,NA,NA,"original_ca_exclude,elicit_include","original,elicit","sr2_original_437,sr2_elicit_194"
"sr2_original_441","Y. Akashi; M. Horie; Y. Takeuchi; K. Togashi; Y. Adachi; A. Ueda; S. Notake; K. Nakamura; N. Terada; Y. Kurihara; Y. Kiyasu; H. Suzuki",NA,"J Infect Chemother","10.1016/j.jiac.2022.02.016","A prospective clinical evaluation of the diagnostic accuracy of the SARS-CoV-2 rapid antigen test using anterior nasal samples",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_441,sr2_elicit_339"
"sr2_original_442","S. Al-Alawi; H. Al-Hinai; N. Al-Kindi; M. Al-Rashidi; H. Al-Kindi; I. Al-Shukri; A. Al-Rashdi; S. Jose; A. Al-Jardani",NA,"Oman Med J","10.5001/omj.2021.106","Evaluation of Four Rapid Antigen Tests for Detection of SARS-CoV-2 virus",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_442,sr2_elicit_112"
"sr2_original_444","M. Alghounaim; H. Bastaki; F. Bin Essa; H. Motlagh; S. Al-Sabah",NA,"Front Med (Lausanne)","10.3389/fmed.2021.797109","The Performance of Two Rapid Antigen Tests During Population-Level Screening for SARS-CoV-2 Infection",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_444,sr2_elicit_224"
"sr2_original_448","K. Avgoulea; M. I. Beredaki; S. Vourli; M. Siopi; N. Siafakas; S. Pournaras",NA,"Front Public Health","10.3389/fpubh.2022.840984","Field Evaluation of the New Rapid NG-Test((R)) SARS-CoV-2 Ag for Diagnosis of COVID-19 in the Emergency Department of an Academic Referral Hospital",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_448,sr2_elicit_244"
"sr2_original_450","C. M. Bachman; B. D. Grant; C. E. Anderson; L. F. Alonzo; S. Garing; S. A. Byrnes; R. Rivera; S. Burkot; A. Ball; J. W. Stafford; W. Wang; D. Banik; M. D. Keller; D. M. Cate; K. P. Nichols; B. H. Weigl; P. Dewan",NA,"PLoS One","10.1371/journal.pone.0256352","Clinical validation of an open-access SARS-COV-2 antigen detection lateral flow assay, compared to commercially available assays",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_450,sr2_elicit_330"
"sr2_original_456","O. Bulilete; P. Lorente; A. Leiva; E. Carandell; A. Oliver; E. Rojo; P. Pericas; J. Llobera; C.-P. C. R. Group",NA,"J Infect","10.1016/j.jinf.2021.02.014","Panbio rapid antigen test for SARS-CoV-2 has acceptable accuracy in symptomatic patients in primary health care",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_456,sr2_elicit_197"
"sr2_original_458","J. Bwogi; T. Lutalo; P. Tushabe; H. Bukenya; J. P. Eliku; I. Ssewanyana; S. Nabadda; C. Nsereko; M. Cotten; R. Downing; J. Lutwama; P. Kaleebu; E. P. I. L. team; U. C. T. team",NA,"PLoS One","10.1371/journal.pone.0265334","Field evaluation of the performance of seven Antigen Rapid diagnostic tests for the diagnosis of SARs-CoV-2 virus infection in Uganda",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_458,sr2_elicit_332"
"sr2_original_459","G. Caruana; A. Croxatto; E. Kampouri; A. Kritikos; O. Opota; M. Foerster; R. Brouillet; L. Senn; R. Lienhard; A. Egli; G. Pantaleo; P. N. Carron; G. Greub",NA,"Microorganisms","10.3390/microorganisms9040798","Implementing SARS-CoV-2 Rapid Antigen Testing in the Emergency Ward of a Swiss University Hospital: The INCREASE Study",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_459,sr2_elicit_166"
"sr2_original_462","A. M. Cattelan; L. Sasset; F. Zabeo; A. Ferrari; L. Rossi; M. Mazzitelli; S. Cocchio; V. Baldo",NA,"Int J Environ Res Public Health","10.3390/ijerph19073826","Rapid Antigen Test LumiraDx(TM) vs. Real Time Polymerase Chain Reaction for the Diagnosis of SARS-CoV-2 Infection: A Retrospective Cohort Study",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_462,sr2_elicit_311"
"sr2_original_463","V. Cento; S. Renica; E. Matarazzo; M. Antonello; L. Colagrossi; F. Di Ruscio; A. Pani; D. Fanti; C. Vismara; M. Puoti; F. Scaglione; C. F. Perno; C. Alteri; S. C. V. S. G. On Behalf Of The",NA,"Viruses","10.3390/v13050818","Frontline Screening for SARS-CoV-2 Infection at Emergency Department Admission by Third Generation Rapid Antigen Test: Can We Spare RT-qPCR?",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_463,sr2_elicit_286"
"sr2_original_464","F. Cerutti; E. Burdino; M. G. Milia; T. Allice; G. Gregori; B. Bruzzone; V. Ghisetti",NA,"J Clin Virol","10.1016/j.jcv.2020.104654","Urgent need of rapid tests for SARS CoV-2 antigen detection: Evaluation of the SD-Biosensor antigen test for SARS-CoV-2",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_464,sr2_elicit_86"
"sr2_original_465","C. Chaimayo; B. Kaewnaphan; N. Tanlieng; N. Athipanyasilp; R. Sirijatuphat; M. Chayakulkeeree; N. Angkasekwinai; R. Sutthent; N. Puangpunngam; T. Tharmviboonsri; O. Pongraweewan; S. Chuthapisith; Y. Sirivatanauksorn; W. Kantakamalakul; N. Horthongkham",NA,"Virol J","10.1186/s12985-020-01452-5","Rapid SARS-CoV-2 antigen detection assay in comparison with real-time RT-PCR assay for laboratory diagnosis of COVID-19 in Thailand",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_465,sr2_elicit_80"
"sr2_original_466","C. C. Cheng; C. C. Liu; T. F. Chiu; S. Shiou-Sheng Chen",NA,"Inquiry","10.1177/00469580221105354","Evaluation of a Rapid Antigen Test for the Diagnosis of SARS-CoV-2 during the COVID-19 Pandemic",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_466,sr2_elicit_261"
"sr2_original_467","E. Cottone; F. Van Hoecke; G. A. Martens; E. De Laere; R. De Smedt; S. Vervaeke; M. Vanhee; D. De Smet",NA,"Infect Dis (Lond)","10.1080/23744235.2022.2083226","Pitfalls of SARS-CoV-2 antigen testing at emergency department",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_467,sr2_elicit_407"
"sr2_original_469","S. Dierks; O. Bader; J. Schwanbeck; U. Gross; M. S. Weig; K. Mese; R. Lugert; W. Bohne; A. Hahn; N. Feltgen; S. Torkieh; F. R. Denker; P. Lauermann; M. W. Storch; H. Frickmann; A. E. Zautner",NA,"J Clin Med","10.3390/jcm10112404","Diagnosing SARS-CoV-2 with Antigen Testing, Transcription-Mediated Amplification and Real-Time PCR",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_469,sr2_elicit_279"
"sr2_original_470","P. Escribano; A. E. Sanchez-Pulido; J. Gonzalez-Leiva; I. Valero-Lopez; P. Catalan; P. Munoz; J. Guinea; C.-s. g. H. G. Maranon; C.-s. g. P. c. centre",NA,"Clin Microbiol Infect","10.1016/j.cmi.2022.02.014","Different performance of three point-of-care SARS-CoV-2 antigen detection devices in symptomatic patients and close asymptomatic contacts: a real-life study",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_470,sr2_elicit_280"
"sr2_original_471","B. F. Escriva; M. D. O. Mochon; R. M. Gonzalez; C. S. Garcia; A. T. Pla; A. S. Ricart; M. M. Garcia; I. T. Aranda; F. G. Garcia; C. G. Cardona",NA,"J Clin Virol","10.1016/j.jcv.2021.104941","The effectiveness of rapid antigen test-based for SARS-CoV-2 detection in nursing homes in Valencia, Spain""""",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_471,sr2_elicit_313"
"sr2_original_474","A. Fernandez-Montero; J. Argemi; J. A. Rodriguez; A. H. Arino; L. Moreno-Galarraga",NA,"EClinicalMedicine","10.1016/j.eclinm.2021.100954","Validation of a rapid antigen test as a screening tool for SARS-CoV-2 infection in asymptomatic populations. Sensitivity, specificity and predictive values",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_474,sr2_elicit_183"
"sr2_original_475","T. Ferte; V. Ramel; C. Cazanave; M. E. Lafon; C. Bebear; D. Malvy; A. Georges-Walryck; P. Dehail",NA,"J Clin Virol","10.1016/j.jcv.2021.104878","Accuracy of COVID-19 rapid antigenic tests compared to RT-PCR in a student population: The StudyCov study",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_475,sr2_elicit_50"
"sr2_original_476","F. Fitoussi; S. Tonen-Wolyec; N. Awaida; R. Dupont; L. Belec",NA,"Infection","10.1007/s15010-021-01723-5","Analytical performance of the point-of-care BIOSYNEX COVID-19 Ag BSS for the detection of SARS-CoV-2 nucleocapsid protein in nasopharyngeal swabs: a prospective field evaluation during the COVID-19 third wave in France",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_476,sr2_elicit_282"
"sr2_original_477","L. Ford; M. J. Whaley; M. M. Shah; P. P. Salvatore; H. E. Segaloff; A. Delaney; D. W. Currie; L. Boyle-Estheimer; M. O'Hegarty; C. N. Morgan; J. Meece; L. Ivacic; N. J. Thornburg; A. Tamin; J. L. Harcourt; J. M. Folster; M. Medrzycki; S. Jain; P. Wong; K. Goffard; D. Gieryn; J. Kahrs; K. Langolf; T. Zochert; J. E. Tate; C. H. Hsu; H. L. Kirking",NA,"J Pediatric Infect Dis Soc","10.1093/jpids/piab081","Antigen Test Performance Among Children and Adults at a SARS-CoV-2 Community Testing Site",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_477,sr2_elicit_175"
"sr2_original_477","L. Ford; M. J. Whaley; M. M. Shah; P. P. Salvatore; H. E. Segaloff; A. Delaney; D. W. Currie; L. Boyle-Estheimer; M. O'Hegarty; C. N. Morgan; J. Meece; L. Ivacic; N. J. Thornburg; A. Tamin; J. L. Harcourt; J. M. Folster; M. Medrzycki; S. Jain; P. Wong; K. Goffard; D. Gieryn; J. Kahrs; K. Langolf; T. Zochert; J. E. Tate; C. H. Hsu; H. L. Kirking",NA,"J Pediatric Infect Dis Soc","10.1093/jpids/piab081","Antigen Test Performance Among Children and Adults at a SARS-CoV-2 Community Testing Site",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_477,sr2_elicit_464"
"sr2_original_478","M. L. Freire; L. L. Alves; C. S. de Souza; J. W. Saliba; V. Faria; M. J. Pedras; N. O. Carvalho; G. Q. Andrade; A. Rabello; D. M. Avelar; G. Cota",NA,"PLoS One","10.1371/journal.pone.0269997","Performance differences among commercially available antigen rapid tests for COVID-19 in Brazil",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_478,sr2_elicit_375"
"sr2_original_484","S. Gonzalez-Fiallo; I. Mena-Rodriguez; P. Castro-Batista; V. M. Doeste-Hernandez; V. Louit-Laborit",NA,"MEDICC Rev","10.37757/mr2022.v24.n2.3","Evaluation of SARS-CoV-2 Rapid Antigen Tests in Use on the Isle of Youth, Cuba",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_484,sr2_elicit_419"
"sr2_original_487","C. Holzner; D. Pabst; O. E. Anastasiou; U. Dittmer; R. K. Manegold; J. Risse; D. Fistera; C. Kill; M. Falk",NA,"J Med Virol","10.1002/jmv.27033","SARS-CoV-2 rapid antigen test: Fast-safe or dangerous? An analysis in the emergency department of an university hospital",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_487,sr2_elicit_205"
"sr2_original_490","M. Ifko; Z. Tkalcic Svabek; I. Friscic; M. M. Kardum Paro; I. Prkacin; L. Derek; A. Livun; M. Skvarc",NA,"Croat Med J","10.3325/cmj.2021.62.513","Diagnostic validation of two SARS-CoV-2 immunochromatographic tests in Slovenian and Croatian hospitals",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_490,sr2_elicit_190"
"sr2_original_491","Z. Igloi; J. Velzing; J. van Beek; D. van de Vijver; G. Aron; R. Ensing; K. Benschop; W. Han; T. Boelsums; M. Koopmans; C. Geurtsvankessel; R. Molenkamp",NA,"Emerg Infect Dis","10.3201/eid2705.204688","Clinical Evaluation of Roche SD Biosensor Rapid Antigen Test for SARS-CoV-2 in Municipal Health Service Testing Site, the Netherlands",NA,NA,NA,NA,NA,"original_data_include,elicit_include","original,elicit","sr2_original_491,sr2_elicit_145"
